SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,CNT_CREDIT_PROLONG,AMT_CREDIT_MAX_OVERDUE,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,,,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY,,days_end-cre,days_fact-cre,days_fact-end,days_update-cre,days_update-end,days_update-fact,ant_cre-debt,ant_cre-debt-by-limit,ant_debt-p-limit,ant_cre-by-debt-p-limit,AMT_CREDIT_SUM-by-days_end-cre,AMT_CREDIT_SUM-by-days_fact-cre,AMT_CREDIT_SUM-by-days_fact-end,AMT_CREDIT_SUM-by-days_update-cre,AMT_CREDIT_SUM-by-days_update-end
388524,6080485,Closed,currency 1,-2529,0,-1675,-1675,0,,349020,0,,,0,0,Consumer credit,-1674,,,854,854,0,855,1,1,349020,inf,0,inf,408.6885246,408.6885246,inf,408.2105263,349020
388524,6080487,Closed,currency 1,-2623,0,-2436,-2435,0,0,33133.5,,,,,0,Consumer credit,-2431,,,187,188,1,192,5,4,,,,,177.184492,176.2420213,33133.5,172.5703125,6626.7
393272,6422397,Closed,currency 1,-1438,0,-1103,-1132,0,0,95985,0,,,0,0,Consumer credit,-1132,,,335,306,-29,306,-29,0,95985,inf,0,inf,286.5223881,313.6764706,-3309.827586,313.6764706,-3309.827586
393272,6422398,Active,currency 1,-1438,0,388,,0,0,4500,0,TRUE,,0,0,Credit card,-647,,,1826,,,791,-1035,,4500,inf,0,inf,2.464403067,,,5.689001264,-4.347826087
393272,6422396,Closed,currency 1,-2151,0,-1939,-1968,0,4140,23026.5,0,,,0,0,Consumer credit,-1968,,,212,183,-29,183,-29,0,23026.5,inf,0,inf,108.615566,125.8278689,-794.0172414,125.8278689,-794.0172414
393272,6422395,Closed,currency 1,-2309,0,-2095,-2124,0,0,26272.17,0,,,0,0,Consumer credit,-2124,,,214,185,-29,185,-29,0,26272.17,inf,0,inf,122.7671495,142.0117297,-905.9368966,142.0117297,-905.9368966
393272,6422394,Closed,currency 1,-2479,0,-2143,-2172,0,0,76737.15,0,,,0,0,Consumer credit,-2172,,,336,307,-29,307,-29,0,76737.15,inf,0,inf,228.384375,249.9581433,-2646.108621,249.9581433,-2646.108621
393272,6422399,Closed,currency 1,-2817,0,-2513,-2513,0,0,52672.5,0,,,0,0,Consumer credit,-2511,,,304,304,0,306,2,2,52672.5,inf,0,inf,173.2648026,173.2648026,inf,172.1323529,26336.25
393346,5167577,Active,currency 1,-2922,0,-1096,,0,,135000,4302,TRUE,,0,0,Consumer credit,-1184,,,1826,,,1738,-88,,130698,inf,4302,31.38075314,73.932092,,,77.67548907,-1534.090909
396457,6829605,Closed,currency 1,-413,0,-320,-320,0,0,23308.29,0,,,0,0,Consumer credit,-315,,,93,93,0,98,5,5,23308.29,inf,0,inf,250.6267742,250.6267742,inf,237.8396939,4661.658
396457,6829604,Closed,currency 1,-510,0,-419,-419,0,0,32183.19,0,,,0,0,Consumer credit,-413,0,,91,91,0,97,6,6,32183.19,inf,0,inf,353.6614286,353.6614286,inf,331.7854639,5363.865
400197,5227249,Active,currency 1,-125,0,1701,,0,,130500,129118.5,TRUE,,0,0,Consumer credit,-4,,,1826,,,121,-1705,,1381.5,inf,129118.5,1.010699474,71.46768894,,,1078.512397,-76.53958944
400197,5227248,Closed,currency 1,-1231,0,-135,-127,0,,211500,0,,,0,0,Consumer credit,-5,,,1096,1104,8,1226,130,122,211500,inf,0,inf,192.9744526,191.576087,26437.5,172.5122349,1626.923077
400320,5427542,Active,currency 1,-250,0,1576,,0,,900000,841621.5,TRUE,,0,0,Consumer credit,-54,22612.5,,1826,,,196,-1630,,58378.5,inf,841621.5,1.069364316,492.8806134,,,4591.836735,-552.1472393
400320,5427541,Active,currency 1,-551,0,1275,,0,,243000,173934,TRUE,,0,0,Consumer credit,-54,8041.5,,1826,,,497,-1329,,69066,inf,173934,1.397081652,133.0777656,,,488.9336016,-182.8442438
403203,5609790,Active,currency 1,-180,0,122,,0,0,55444.5,29863.035,TRUE,,0,0,Consumer credit,-3,10930.95,,302,,,177,-125,,25581.465,inf,29863.035,1.856626428,183.5910596,,,313.2457627,-443.556
403203,5609789,Active,currency 1,-694,0,,,0,4365,109309.5,8923.5,TRUE,,100381.68,0,Credit card,-20,6655.5,,,,,674,,,100386,1.000043036,109305.18,1.000039522,,,,162.1802671,
403203,5609786,Active,currency 1,-935,0,-646,,0,,45000,12208.5,TRUE,,0,0,Credit card,-37,6655.5,,289,,,898,609,,32791.5,inf,12208.5,3.685956506,155.7093426,,,50.11135857,73.89162562
403203,5609787,Active,currency 1,-935,0,891,,0,,1350000,855252,TRUE,,0,0,Consumer credit,-8,10930.95,,1826,,,927,-899,,494748,inf,855252,1.578482132,739.32092,,,1456.31068,-1501.668521
412396,5146194,Active,currency 1,-314,0,12840,,0,,684000,513198,TRUE,,0,0,Credit card,-16,6712.875,,13154,,,298,-12856,,170802,inf,513198,1.332818912,51.99939182,,,2295.302013,-53.20472931
412396,5146198,Active,currency 1,-415,0,,,0,0,150750,0,TRUE,,150750,0,Credit card,-32,,,,,,383,,,150750,1,150750,1,,,,393.6031332,
412396,5146195,Active,currency 1,-566,0,530,,0,,1935000,1111545,TRUE,,,0,Car loan,-30,15075,,1096,,,536,-560,,823455,,,,1765.510949,,,3610.074627,-3455.357143
412396,5146192,Closed,currency 1,-660,0,-295,-539,0,0,67537.89,0,,,0,0,Consumer credit,-478,15075,,365,121,-244,182,-183,61,67537.89,inf,0,inf,185.0353151,558.1643802,-276.7946311,371.0873077,-369.0595082
412396,5146197,Closed,currency 1,-766,0,-549,-549,0,0,279160.65,0,,,0,0,Consumer credit,-543,15075,,217,217,0,223,6,6,279160.65,inf,0,inf,1286.454608,1286.454608,inf,1251.84148,46526.775
412396,5146193,Closed,currency 1,-790,0,-248,-582,0,,48429,0,,,0,0,Consumer credit,-570,3568.5,,542,208,-334,220,-322,12,48429,inf,0,inf,89.35239852,232.8317308,-144.997006,220.1318182,-150.4006211
412396,5146196,Closed,currency 1,-2368,0,-1970,-1970,0,11934,305829,,,,,0,Consumer credit,-1967,7877.25,,398,398,0,401,3,3,,,,,768.4145729,768.4145729,inf,762.6658354,101943
426523,5722590,Active,currency 1,-358,0,1165,,0,,810000,697162.5,TRUE,,0,0,Consumer credit,-4,,,1523,,,354,-1169,,112837.5,inf,697162.5,1.161852509,531.8450427,,,2288.135593,-692.8999145
426523,5722585,Closed,currency 1,-1088,0,-722,-873,0,,55609.065,0,,,,0,Consumer credit,-749,,,366,215,-151,339,-27,124,55609.065,,,,151.9373361,258.646814,-368.2719536,164.0385398,-2059.595
426523,5722587,Closed,currency 1,-1194,0,-708,-708,0,,180000,0,,,0,0,Consumer credit,-700,,,486,486,0,494,8,8,180000,inf,0,inf,370.3703704,370.3703704,inf,364.3724696,22500
426523,5722589,Active,currency 1,-1613,0,712,,0,,378000,420340.5,FALSE,,0,0,Credit card,-9,,,2325,,,1604,-721,,-42340.5,#NAME?,420340.5,0.899270948,162.5806452,,,235.6608479,-524.2718447
426523,5722588,Closed,currency 1,-1668,0,-708,-708,0,,225000,0,,,0,0,Consumer credit,-700,,,960,960,0,968,8,8,225000,inf,0,inf,234.375,234.375,inf,232.4380165,28125
426523,5722584,Active,currency 1,-1705,0,-993,,0,,0,0,TRUE,,0,0,Credit card,-28,,,712,,,1677,965,,0,,0,,0,,,0,0
440249,6786576,Closed,currency 1,-191,0,-8,-8,0,0,22882.5,0,,,0,0,Consumer credit,-5,,,183,183,0,186,3,3,22882.5,inf,0,inf,125.0409836,125.0409836,inf,123.0241935,7627.5
440249,6786573,Active,currency 1,-227,0,627,,0,,103500,81913.5,TRUE,,0,0,Consumer credit,-12,,,854,,,215,-639,,21586.5,inf,81913.5,1.26352799,121.1943794,,,481.3953488,-161.971831
440249,6786575,Closed,currency 1,-236,0,-52,-52,0,0,19912.5,0,,,0,0,Consumer credit,-51,,,184,184,0,185,1,1,19912.5,inf,0,inf,108.2201087,108.2201087,inf,107.6351351,19912.5
440249,6786561,Active,currency 1,-430,0,1397,,0,,0,0,TRUE,,0,0,Credit card,-270,,,1827,,,160,-1667,,0,,0,,0,,,0,0
440249,6786565,Closed,currency 1,-596,0,-261,-290,0,,21324.6,0,,,,0,Consumer credit,-288,,,335,306,-29,308,-27,2,21324.6,,,,63.65552239,69.68823529,-735.3310345,69.23571429,-789.8
440249,6786569,Active,currency 1,-822,0,-426,,0,,62109,44903.25,TRUE,,,0,Consumer credit,-690,,,396,,,132,-264,,17205.75,,,,156.8409091,,,470.5227273,-235.2613636
440249,6786568,Active,currency 1,-967,0,159,,0,,135000,27105.93,TRUE,,,0,Consumer credit,-19,,,1126,,,948,-178,,107894.07,,,,119.8934281,,,142.4050633,-758.4269663
440249,6786572,Active,currency 1,-1026,0,435,,0,,135000,51858,TRUE,,0,0,Consumer credit,-19,,,1461,,,1007,-454,,83142,inf,51858,2.603262756,92.40246407,,,134.061569,-297.3568282
440249,6786564,Closed,currency 1,-1074,0,-739,-767,0,,114608.7,0,,,,0,Consumer credit,-723,,,335,307,-28,351,16,44,114608.7,,,,342.1155224,373.318241,-4093.167857,326.5205128,7163.04375
440249,6786571,Closed,currency 1,-1179,0,-876,-876,0,,40500,0,,,0,0,Consumer credit,-873,,,303,303,0,306,3,3,40500,inf,0,inf,133.6633663,133.6633663,inf,132.3529412,13500
440249,6786574,Closed,currency 1,-1180,0,-876,-817,0,,40500,,,,,0,Consumer credit,-814,,,304,363,59,366,62,3,,,,,133.2236842,111.5702479,686.440678,110.6557377,653.2258065
440249,6786566,Closed,currency 1,-1219,0,-884,-1187,0,,67914,0,,,,0,Consumer credit,-758,,,335,32,-303,461,126,429,67914,,,,202.7283582,2122.3125,-224.1386139,147.318872,539
440249,6786567,Closed,currency 1,-1361,0,-1147,-1206,0,,15798.6,0,,,,0,Consumer credit,-758,,,214,155,-59,603,389,448,15798.6,,,,73.82523364,101.9264516,-267.7728814,26.2,40.61336761
440249,6786562,Closed,currency 1,-1520,0,-1308,-1337,0,,29041.29,0,,,,0,Consumer credit,-758,,,212,183,-29,762,550,579,29041.29,,,,136.987217,158.6955738,-1001.423793,38.11192913,52.80234545
440249,6786563,Closed,currency 1,-1770,0,-1436,-1461,0,,53853.75,0,,,,0,Consumer credit,-758,,,334,309,-25,1012,678,703,53853.75,,,,161.2387725,174.2839806,-2154.15,53.21516798,79.43030973
440249,6786570,Closed,currency 1,-2298,0,-472,-1159,0,,180000,0,,,0,0,Consumer credit,-148,,,1826,1139,-687,2150,324,1011,180000,inf,0,inf,98.57612267,158.0333626,-262.0087336,83.72093023,555.5555556
441024,6428355,Active,currency 1,-1708,0,100,,0,0,342000,243963,TRUE,,89036.28,0,Credit card,-11,,,1808,,,1697,-111,,98037,1.101090477,332999.28,1.027029248,189.159292,,,201.5321155,-3081.081081
441024,6428353,Closed,currency 1,-2338,0,-2124,-2124,0,,33111,0,,,0,0,Consumer credit,-1685,,,214,214,0,653,439,439,33111,inf,0,inf,154.7242991,154.7242991,inf,50.70597243,75.42369021
441836,5286845,Closed,currency 1,-1542,0,-1181,-944,0,,145386,,,,,0,Consumer credit,-941,,,361,598,237,601,240,3,,,,,402.7313019,243.1204013,613.443038,241.906822,605.775
441836,5286846,Closed,currency 1,-1788,0,-1426,-944,0,,113400,,,,,0,Consumer credit,-941,,,362,844,482,847,485,3,,,,,313.2596685,134.3601896,235.2697095,133.8842975,233.814433
446190,5503734,Active,currency 1,-102,0,993,,0,,675517.5,,TRUE,,,0,Consumer credit,-16,,,1095,,,86,-1009,,,,,,616.9109589,,,7854.854651,-669.4920714
446190,5503733,Closed,currency 1,-432,0,-71,-38,0,,74700,,,,,0,Consumer credit,-32,,,361,394,33,400,39,6,,,,,206.9252078,189.5939086,2263.636364,186.75,1915.384615
446190,5503732,Active,currency 1,-442,0,656,,0,,76500,67536,TRUE,,0,0,Credit card,-17,,,1098,,,425,-673,,8964,inf,67536,1.132729211,69.67213115,,,180,-113.6701337
446190,5503735,Active,currency 1,-597,0,1229,,0,0,358815.78,222146.685,TRUE,,0,0,Consumer credit,-19,,,1826,,,578,-1248,,136669.095,inf,222146.685,1.615220052,196.503713,,,620.7885467,-287.5126442
453799,6021201,Active,currency 1,-328,0,768,,0,0,675000,568854,TRUE,,,0,Consumer credit,-16,33628.5,,1096,,,312,-784,,106146,,,,615.8759124,,,2163.461538,-860.9693878
453799,6021204,Closed,currency 1,-439,0,-73,-71,0,11044.08,157442.58,0,,,0,0,Consumer credit,-67,,,366,368,2,372,6,4,157442.58,inf,0,inf,430.1709836,427.8330978,78721.29,423.2327419,26240.43
453799,6021205,Active,currency 1,-723,0,,,0,0,425250,424656,TRUE,,590.085,0,Credit card,-11,42525,,,,,712,,,594,1.006634637,425246.085,1.000009206,,,,597.261236,
453799,6021206,Active,currency 1,-1086,0,740,,0,0,7246980,3865158,TRUE,,,0,Car loan,-16,187992,,1826,,,1070,-756,,3381822,,,,3968.773275,,,6772.878505,-9585.952381
453799,6021202,Active,currency 1,-1115,0,711,,0,7218,2250000,,TRUE,,,0,Consumer credit,-20,67396.5,,1826,,,1095,-731,,,,,,1232.201533,,,2054.794521,-3077.975376
453799,6021203,Active,currency 1,-1190,0,9769,,0,11151,270000,,TRUE,,,0,Credit card,-28,12564,,10959,,,1162,-9797,,,,,,24.63728442,,,232.3580034,-27.55945698
453799,6021207,Closed,currency 1,-1204,0,-108,-322,0,19.26,900000,0,,,0,0,Consumer credit,-322,,,1096,882,-214,882,-214,0,900000,inf,0,inf,821.1678832,1020.408163,-4205.607477,1020.408163,-4205.607477
453799,6021208,Closed,currency 1,-1279,0,-1095,-1095,0,0,28710,0,,,0,0,Consumer credit,-996,,,184,184,0,283,99,99,28710,inf,0,inf,156.0326087,156.0326087,inf,101.4487633,290
453799,6021209,Closed,currency 1,-1523,0,-1340,-1337,0,3926.7,24108.21,0,,,0,0,Consumer credit,-1337,,,183,186,3,186,3,0,24108.21,inf,0,inf,131.7388525,129.6140323,8036.07,129.6140323,8036.07
453799,6021210,Closed,currency 1,-1689,0,-958,-958,0,0,308580.21,0,,,0,0,Consumer credit,-956,,,731,731,0,733,2,2,308580.21,inf,0,inf,422.1343502,422.1343502,inf,420.9825512,154290.105
453799,6021211,Active,currency 1,-2387,0,-2082,,0,29064.33,74970,0,TRUE,,0,0,Consumer credit,-50,6815.475,,305,,,2337,2032,,74970,inf,0,inf,245.8032787,,,32.07958922,36.89468504
