SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF,CNT_INSTALMENT_diff,CNT_INSTALMENT_ratio,SK_DPD_diff,SK_DPD_diff_over0,SK_DPD_diff_over5,SK_DPD_diff_over10,SK_DPD_diff_over15,SK_DPD_diff_over20,SK_DPD_diff_over25
1320104,367649,-37,10.0,2.0,Active,0,0,8.0,0.2,0,0,0,0,0,0,0
2090663,367649,-37,6.0,2.0,Active,0,0,4.0,0.3333333333333333,0,0,0,0,0,0,0
1320104,367649,-38,10.0,3.0,Active,0,0,7.0,0.3,0,0,0,0,0,0,0
2090663,367649,-38,6.0,3.0,Active,0,0,3.0,0.5,0,0,0,0,0,0,0
2090663,367649,-39,6.0,4.0,Active,0,0,2.0,0.6666666666666666,0,0,0,0,0,0,0
1320104,367649,-39,10.0,4.0,Active,0,0,6.0,0.4,0,0,0,0,0,0,0
1320104,367649,-40,10.0,5.0,Active,0,0,5.0,0.5,0,0,0,0,0,0,0
2090663,367649,-40,6.0,5.0,Active,0,0,1.0,0.8333333333333334,0,0,0,0,0,0,0
1320104,367649,-41,10.0,6.0,Active,0,0,4.0,0.6,0,0,0,0,0,0,0
2090663,367649,-41,6.0,6.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1320104,367649,-42,10.0,7.0,Active,0,0,3.0,0.7,0,0,0,0,0,0,0
1320104,367649,-43,10.0,8.0,Active,0,0,2.0,0.8,0,0,0,0,0,0,0
1320104,367649,-44,10.0,9.0,Active,0,0,1.0,0.9,0,0,0,0,0,0,0
1320104,367649,-45,10.0,10.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2807857,367649,-92,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
2807857,367649,-93,6.0,1.0,Active,0,0,5.0,0.16666666666666666,0,0,0,0,0,0,0
2807857,367649,-94,6.0,2.0,Active,0,0,4.0,0.3333333333333333,0,0,0,0,0,0,0
2807857,367649,-95,6.0,3.0,Active,0,0,3.0,0.5,0,0,0,0,0,0,0
2807857,367649,-96,6.0,4.0,Active,0,0,2.0,0.6666666666666666,0,0,0,0,0,0,0
2373721,369868,-10,22.0,0.0,Completed,0,0,22.0,0.0,0,0,0,0,0,0,0
2373721,369868,-11,36.0,15.0,Active,0,0,21.0,0.4166666666666667,0,0,0,0,0,0,0
2429095,369868,-12,18.0,0.0,Completed,0,0,18.0,0.0,0,0,0,0,0,0,0
2373721,369868,-12,36.0,16.0,Active,0,0,20.0,0.4444444444444444,0,0,0,0,0,0,0
2373721,369868,-13,36.0,17.0,Active,0,0,19.0,0.4722222222222222,0,0,0,0,0,0,0
2429095,369868,-13,24.0,7.0,Active,0,0,17.0,0.2916666666666667,0,0,0,0,0,0,0
2429095,369868,-14,24.0,8.0,Active,0,0,16.0,0.3333333333333333,0,0,0,0,0,0,0
2373721,369868,-14,36.0,18.0,Active,0,0,18.0,0.5,0,0,0,0,0,0,0
2429095,369868,-15,24.0,9.0,Active,0,0,15.0,0.375,0,0,0,0,0,0,0
2373721,369868,-15,36.0,19.0,Active,0,0,17.0,0.5277777777777778,0,0,0,0,0,0,0
2373721,369868,-16,36.0,20.0,Active,0,0,16.0,0.5555555555555556,0,0,0,0,0,0,0
2429095,369868,-16,24.0,10.0,Active,0,0,14.0,0.4166666666666667,0,0,0,0,0,0,0
2429095,369868,-17,24.0,11.0,Active,0,0,13.0,0.4583333333333333,0,0,0,0,0,0,0
2373721,369868,-17,36.0,21.0,Active,0,0,15.0,0.5833333333333334,0,0,0,0,0,0,0
2429095,369868,-18,24.0,12.0,Active,0,0,12.0,0.5,0,0,0,0,0,0,0
2373721,369868,-18,36.0,22.0,Active,0,0,14.0,0.6111111111111112,0,0,0,0,0,0,0
2373721,369868,-19,36.0,23.0,Active,0,0,13.0,0.6388888888888888,0,0,0,0,0,0,0
2429095,369868,-19,24.0,13.0,Active,0,0,11.0,0.5416666666666666,0,0,0,0,0,0,0
2373721,369868,-20,36.0,24.0,Active,0,0,12.0,0.6666666666666666,0,0,0,0,0,0,0
2429095,369868,-20,24.0,14.0,Active,0,0,10.0,0.5833333333333334,0,0,0,0,0,0,0
2373721,369868,-21,36.0,25.0,Active,0,0,11.0,0.6944444444444444,0,0,0,0,0,0,0
2429095,369868,-21,24.0,15.0,Active,0,0,9.0,0.625,0,0,0,0,0,0,0
2429095,369868,-22,24.0,16.0,Active,0,0,8.0,0.6666666666666666,0,0,0,0,0,0,0
2373721,369868,-22,36.0,26.0,Active,0,0,10.0,0.7222222222222222,0,0,0,0,0,0,0
2373721,369868,-23,36.0,27.0,Active,0,0,9.0,0.75,0,0,0,0,0,0,0
2429095,369868,-23,24.0,17.0,Active,0,0,7.0,0.7083333333333334,0,0,0,0,0,0,0
2373721,369868,-24,36.0,28.0,Active,0,0,8.0,0.7777777777777778,0,0,0,0,0,0,0
2429095,369868,-24,24.0,18.0,Active,0,0,6.0,0.75,0,0,0,0,0,0,0
2373721,369868,-25,36.0,29.0,Active,0,0,7.0,0.8055555555555556,0,0,0,0,0,0,0
2429095,369868,-25,24.0,19.0,Active,0,0,5.0,0.7916666666666666,0,0,0,0,0,0,0
2373721,369868,-26,36.0,30.0,Active,0,0,6.0,0.8333333333333334,0,0,0,0,0,0,0
2429095,369868,-26,24.0,20.0,Active,0,0,4.0,0.8333333333333334,0,0,0,0,0,0,0
2373721,369868,-27,36.0,31.0,Active,0,0,5.0,0.8611111111111112,0,0,0,0,0,0,0
2429095,369868,-27,24.0,21.0,Active,0,0,3.0,0.875,0,0,0,0,0,0,0
2429095,369868,-28,24.0,22.0,Active,0,0,2.0,0.9166666666666666,0,0,0,0,0,0,0
2373721,369868,-28,36.0,32.0,Active,0,0,4.0,0.8888888888888888,0,0,0,0,0,0,0
2429095,369868,-29,24.0,23.0,Active,0,0,1.0,0.9583333333333334,0,0,0,0,0,0,0
2373721,369868,-29,36.0,33.0,Active,0,0,3.0,0.9166666666666666,0,0,0,0,0,0,0
2429095,369868,-30,24.0,24.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2373721,369868,-30,36.0,34.0,Active,0,0,2.0,0.9444444444444444,0,0,0,0,0,0,0
1164003,369868,-31,3.0,0.0,Completed,0,0,3.0,0.0,0,0,0,0,0,0,0
2373721,369868,-31,36.0,35.0,Active,0,0,1.0,0.9722222222222222,0,0,0,0,0,0,0
2373721,369868,-32,36.0,36.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1164003,369868,-32,18.0,16.0,Active,0,0,2.0,0.8888888888888888,0,0,0,0,0,0,0
1164003,369868,-33,18.0,17.0,Active,0,0,1.0,0.9444444444444444,0,0,0,0,0,0,0
1164003,369868,-34,18.0,18.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2676917,369868,-45,18.0,0.0,Completed,0,0,18.0,0.0,0,0,0,0,0,0,0
2676917,369868,-46,18.0,1.0,Active,0,0,17.0,0.05555555555555555,0,0,0,0,0,0,0
2676917,369868,-47,18.0,2.0,Active,0,0,16.0,0.1111111111111111,0,0,0,0,0,0,0
2676917,369868,-48,18.0,3.0,Active,0,0,15.0,0.16666666666666666,0,0,0,0,0,0,0
2676917,369868,-49,18.0,4.0,Active,0,0,14.0,0.2222222222222222,0,0,0,0,0,0,0
2676917,369868,-50,18.0,5.0,Active,0,0,13.0,0.2777777777777778,0,0,0,0,0,0,0
2676917,369868,-51,18.0,6.0,Active,0,0,12.0,0.3333333333333333,0,0,0,0,0,0,0
2676917,369868,-52,18.0,7.0,Active,0,0,11.0,0.3888888888888889,0,0,0,0,0,0,0
2676917,369868,-53,18.0,8.0,Active,0,0,10.0,0.4444444444444444,0,0,0,0,0,0,0
2676917,369868,-54,18.0,9.0,Active,0,0,9.0,0.5,0,0,0,0,0,0,0
2676917,369868,-55,18.0,10.0,Active,0,0,8.0,0.5555555555555556,0,0,0,0,0,0,0
2676917,369868,-56,18.0,11.0,Active,0,0,7.0,0.6111111111111112,0,0,0,0,0,0,0
2676917,369868,-57,18.0,12.0,Active,0,0,6.0,0.6666666666666666,0,0,0,0,0,0,0
2676917,369868,-58,18.0,13.0,Active,0,0,5.0,0.7222222222222222,0,0,0,0,0,0,0
2676917,369868,-59,18.0,14.0,Active,0,0,4.0,0.7777777777777778,0,0,0,0,0,0,0
2676917,369868,-60,18.0,15.0,Active,0,0,3.0,0.8333333333333334,0,0,0,0,0,0,0
2676917,369868,-61,18.0,16.0,Active,0,0,2.0,0.8888888888888888,0,0,0,0,0,0,0
2676917,369868,-62,18.0,17.0,Active,0,0,1.0,0.9444444444444444,0,0,0,0,0,0,0
2676917,369868,-63,18.0,18.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2759528,369868,-87,4.0,0.0,Completed,0,0,4.0,0.0,0,0,0,0,0,0,0
2759528,369868,-88,4.0,1.0,Active,0,0,3.0,0.25,0,0,0,0,0,0,0
2759528,369868,-89,4.0,2.0,Active,0,0,2.0,0.5,0,0,0,0,0,0,0
2759528,369868,-90,4.0,3.0,Active,0,0,1.0,0.75,0,0,0,0,0,0,0
2759528,369868,-91,4.0,4.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1377723,372569,-2,18.0,14.0,Active,0,0,4.0,0.7777777777777778,0,0,0,0,0,0,0
1377723,372569,-3,18.0,15.0,Active,0,0,3.0,0.8333333333333334,0,0,0,0,0,0,0
1377723,372569,-4,18.0,16.0,Active,0,0,2.0,0.8888888888888888,0,0,0,0,0,0,0
1377723,372569,-5,18.0,17.0,Active,0,0,1.0,0.9444444444444444,0,0,0,0,0,0,0
1377723,372569,-6,18.0,18.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1104797,372569,-12,12.0,0.0,Completed,0,0,12.0,0.0,0,0,0,0,0,0,0
1104797,372569,-13,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
1104797,372569,-14,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
1104797,372569,-15,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1104797,372569,-16,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
1104797,372569,-17,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
1104797,372569,-18,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1104797,372569,-19,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1104797,372569,-20,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
1104797,372569,-21,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
1104797,372569,-22,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
1104797,372569,-23,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
1104797,372569,-24,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1431589,372803,-19,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
1431589,372803,-20,18.0,13.0,Active,0,0,5.0,0.7222222222222222,0,0,0,0,0,0,0
1431589,372803,-21,18.0,14.0,Active,0,0,4.0,0.7777777777777778,0,0,0,0,0,0,0
1431589,372803,-22,18.0,15.0,Active,0,0,3.0,0.8333333333333334,0,0,0,0,0,0,0
1431589,372803,-23,18.0,16.0,Active,0,0,2.0,0.8888888888888888,0,0,0,0,0,0,0
2157902,372803,-24,16.0,0.0,Completed,0,0,16.0,0.0,0,0,0,0,0,0,0
1431589,372803,-24,18.0,17.0,Active,0,0,1.0,0.9444444444444444,0,0,0,0,0,0,0
1431589,372803,-25,18.0,18.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2157902,372803,-25,18.0,3.0,Active,0,0,15.0,0.16666666666666666,0,0,0,0,0,0,0
2157902,372803,-26,18.0,4.0,Active,0,0,14.0,0.2222222222222222,0,0,0,0,0,0,0
2157902,372803,-27,18.0,5.0,Active,0,0,13.0,0.2777777777777778,0,0,0,0,0,0,0
2157902,372803,-28,18.0,6.0,Active,0,0,12.0,0.3333333333333333,0,0,0,0,0,0,0
2157902,372803,-29,18.0,7.0,Active,0,0,11.0,0.3888888888888889,0,0,0,0,0,0,0
2157902,372803,-30,18.0,8.0,Active,0,0,10.0,0.4444444444444444,0,0,0,0,0,0,0
2157902,372803,-31,18.0,9.0,Active,0,0,9.0,0.5,0,0,0,0,0,0,0
2157902,372803,-32,18.0,10.0,Active,0,0,8.0,0.5555555555555556,0,0,0,0,0,0,0
2157902,372803,-33,18.0,11.0,Active,0,0,7.0,0.6111111111111112,0,0,0,0,0,0,0
2157902,372803,-34,18.0,12.0,Active,0,0,6.0,0.6666666666666666,0,0,0,0,0,0,0
2157902,372803,-35,18.0,13.0,Active,0,0,5.0,0.7222222222222222,0,0,0,0,0,0,0
2157902,372803,-36,18.0,14.0,Active,0,0,4.0,0.7777777777777778,0,0,0,0,0,0,0
2157902,372803,-37,18.0,15.0,Active,0,0,3.0,0.8333333333333334,0,0,0,0,0,0,0
2157902,372803,-38,18.0,16.0,Active,0,0,2.0,0.8888888888888888,0,0,0,0,0,0,0
2157902,372803,-39,18.0,17.0,Active,0,0,1.0,0.9444444444444444,0,0,0,0,0,0,0
2157902,372803,-40,18.0,18.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2182026,372803,-43,7.0,0.0,Completed,0,0,7.0,0.0,0,0,0,0,0,0,0
2182026,372803,-44,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
2182026,372803,-45,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
2182026,372803,-46,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
2182026,372803,-47,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
2182026,372803,-48,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
1126720,372803,-49,12.0,0.0,Completed,0,0,12.0,0.0,0,0,0,0,0,0,0
2182026,372803,-49,7.0,6.0,Active,0,0,1.0,0.8571428571428571,0,0,0,0,0,0,0
2703291,372803,-50,12.0,0.0,Completed,0,0,12.0,0.0,0,0,0,0,0,0,0
1126720,372803,-50,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
2182026,372803,-50,7.0,7.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1126720,372803,-51,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
2703291,372803,-51,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
1126720,372803,-52,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
2703291,372803,-52,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
1126720,372803,-53,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
2703291,372803,-53,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1126720,372803,-54,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
2703291,372803,-54,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
1126720,372803,-55,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
2703291,372803,-55,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
2703291,372803,-56,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1126720,372803,-56,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
2703291,372803,-57,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1126720,372803,-57,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
2703291,372803,-58,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
1126720,372803,-58,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
2703291,372803,-59,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
1126720,372803,-59,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
2703291,372803,-60,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
1126720,372803,-60,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
2703291,372803,-61,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
1126720,372803,-61,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2157897,372803,-62,10.0,1.0,Active,0,0,9.0,0.1,0,0,0,0,0,0,0
2703291,372803,-62,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2157897,372803,-63,10.0,2.0,Active,0,0,8.0,0.2,0,0,0,0,0,0,0
2157897,372803,-64,10.0,3.0,Active,0,0,7.0,0.3,0,0,0,0,0,0,0
2157897,372803,-65,10.0,4.0,Active,0,0,6.0,0.4,0,0,0,0,0,0,0
2157897,372803,-66,10.0,5.0,Active,0,0,5.0,0.5,0,0,0,0,0,0,0
2157897,372803,-67,10.0,6.0,Active,0,0,4.0,0.6,0,0,0,0,0,0,0
2157897,372803,-68,10.0,7.0,Active,0,0,3.0,0.7,0,0,0,0,0,0,0
2157897,372803,-69,10.0,8.0,Active,0,0,2.0,0.8,0,0,0,0,0,0,0
2157897,372803,-70,10.0,9.0,Active,0,0,1.0,0.9,0,0,0,0,0,0,0
2157897,372803,-71,10.0,10.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1517241,378563,-2,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1237020,378563,-2,24.0,19.0,Active,0,0,5.0,0.7916666666666666,0,0,0,0,0,0,0
1517241,378563,-3,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1237020,378563,-3,24.0,20.0,Active,0,0,4.0,0.8333333333333334,0,0,0,0,0,0,0
1237020,378563,-4,24.0,21.0,Active,0,0,3.0,0.875,0,0,0,0,0,0,0
1517241,378563,-4,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
1237020,378563,-5,24.0,22.0,Active,0,0,2.0,0.9166666666666666,0,0,0,0,0,0,0
1517241,378563,-5,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
1237020,378563,-6,24.0,23.0,Active,0,0,1.0,0.9583333333333334,0,0,0,0,0,0,0
1517241,378563,-6,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
1769269,378563,-7,1.0,0.0,Completed,0,0,1.0,0.0,0,0,0,0,0,0,0
1821092,378563,-7,1.0,0.0,Completed,0,0,1.0,0.0,0,0,0,0,0,0,0
2245657,378563,-7,1.0,0.0,Completed,0,0,1.0,0.0,0,0,0,0,0,0,0
1237020,378563,-7,24.0,24.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1517241,378563,-7,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
1517241,378563,-8,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1769269,378563,-8,1.0,1.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2245657,378563,-8,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1821092,378563,-8,6.0,6.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1769269,378563,-9,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1287201,378563,-11,23.0,0.0,Completed,0,0,23.0,0.0,0,0,0,0,0,0,0
1287201,378563,-12,24.0,2.0,Active,0,0,22.0,0.08333333333333333,0,0,0,0,0,0,0
1287201,378563,-13,24.0,3.0,Active,0,0,21.0,0.125,0,0,0,0,0,0,0
1287201,378563,-14,24.0,4.0,Active,0,0,20.0,0.16666666666666666,0,0,0,0,0,0,0
1287201,378563,-15,24.0,5.0,Active,0,0,19.0,0.20833333333333334,0,0,0,0,0,0,0
1287201,378563,-16,24.0,6.0,Active,0,0,18.0,0.25,0,0,0,0,0,0,0
1287201,378563,-17,24.0,7.0,Active,0,0,17.0,0.2916666666666667,0,0,0,0,0,0,0
1287201,378563,-18,24.0,8.0,Active,0,0,16.0,0.3333333333333333,0,0,0,0,0,0,0
1287201,378563,-19,24.0,9.0,Active,0,0,15.0,0.375,0,0,0,0,0,0,0
1287201,378563,-20,24.0,10.0,Active,0,0,14.0,0.4166666666666667,0,0,0,0,0,0,0
1287201,378563,-21,24.0,11.0,Active,0,0,13.0,0.4583333333333333,0,0,0,0,0,0,0
1287201,378563,-22,24.0,12.0,Active,0,0,12.0,0.5,0,0,0,0,0,0,0
1287201,378563,-23,24.0,13.0,Active,0,0,11.0,0.5416666666666666,0,0,0,0,0,0,0
1287201,378563,-24,24.0,14.0,Active,0,0,10.0,0.5833333333333334,0,0,0,0,0,0,0
1287201,378563,-25,24.0,15.0,Active,0,0,9.0,0.625,0,0,0,0,0,0,0
1287201,378563,-26,24.0,16.0,Active,0,0,8.0,0.6666666666666666,0,0,0,0,0,0,0
1287201,378563,-27,24.0,17.0,Active,0,0,7.0,0.7083333333333334,0,0,0,0,0,0,0
1287201,378563,-28,24.0,18.0,Active,0,0,6.0,0.75,0,0,0,0,0,0,0
1287201,378563,-29,24.0,19.0,Active,0,0,5.0,0.7916666666666666,0,0,0,0,0,0,0
1287201,378563,-30,24.0,20.0,Active,0,0,4.0,0.8333333333333334,0,0,0,0,0,0,0
1287201,378563,-31,24.0,21.0,Active,0,0,3.0,0.875,0,0,0,0,0,0,0
1287201,378563,-32,24.0,22.0,Active,0,0,2.0,0.9166666666666666,0,0,0,0,0,0,0
1287201,378563,-33,24.0,23.0,Active,0,0,1.0,0.9583333333333334,0,0,0,0,0,0,0
1517236,378563,-34,1.0,0.0,Completed,0,0,1.0,0.0,0,0,0,0,0,0,0
1769271,378563,-34,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
1928175,378563,-34,10.0,0.0,Completed,0,0,10.0,0.0,0,0,0,0,0,0,0
1287201,378563,-34,24.0,24.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1769271,378563,-35,18.0,13.0,Active,0,0,5.0,0.7222222222222222,0,0,0,0,0,0,0
1517236,378563,-35,12.0,12.0,Signed,0,0,0.0,1.0,0,0,0,0,0,0,0
1928175,378563,-35,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1769271,378563,-36,18.0,14.0,Active,0,0,4.0,0.7777777777777778,0,0,0,0,0,0,0
1928175,378563,-36,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
1769271,378563,-37,18.0,15.0,Active,0,0,3.0,0.8333333333333334,0,0,0,0,0,0,0
1928175,378563,-37,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
1769271,378563,-38,18.0,16.0,Active,0,0,2.0,0.8888888888888888,0,0,0,0,0,0,0
1928175,378563,-38,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1642732,378563,-39,7.0,0.0,Completed,0,0,7.0,0.0,0,0,0,0,0,0,0
1769271,378563,-39,18.0,17.0,Active,0,0,1.0,0.9444444444444444,0,0,0,0,0,0,0
1928175,378563,-39,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1928175,378563,-40,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
1642732,378563,-40,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
1769271,378563,-40,18.0,18.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1928175,378563,-41,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
1642732,378563,-41,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
1642732,378563,-42,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1928175,378563,-42,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
1690439,378563,-43,9.0,0.0,Completed,0,0,9.0,0.0,0,0,0,0,0,0,0
1928175,378563,-43,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
1642732,378563,-43,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
1690439,378563,-44,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
1642732,378563,-44,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
1928175,378563,-44,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1642732,378563,-45,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1690439,378563,-45,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
1690439,378563,-46,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1642732,378563,-46,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1690439,378563,-47,9.0,4.0,Active,0,0,5.0,0.4444444444444444,0,0,0,0,0,0,0
1690439,378563,-48,9.0,5.0,Active,0,0,4.0,0.5555555555555556,0,0,0,0,0,0,0
1690439,378563,-49,9.0,6.0,Active,0,0,3.0,0.6666666666666666,0,0,0,0,0,0,0
1690439,378563,-50,9.0,7.0,Active,0,0,2.0,0.7777777777777778,0,0,0,0,0,0,0
1690439,378563,-51,9.0,8.0,Active,0,0,1.0,0.8888888888888888,0,0,0,0,0,0,0
1690439,378563,-52,9.0,9.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1491183,387903,-19,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
1491183,387903,-20,6.0,1.0,Active,0,0,5.0,0.16666666666666666,0,0,0,0,0,0,0
1491183,387903,-21,6.0,2.0,Active,0,0,4.0,0.3333333333333333,0,0,0,0,0,0,0
1491183,387903,-22,6.0,3.0,Active,0,0,3.0,0.5,0,0,0,0,0,0,0
1491183,387903,-23,6.0,4.0,Active,0,0,2.0,0.6666666666666666,0,0,0,0,0,0,0
1491183,387903,-24,6.0,5.0,Active,0,0,1.0,0.8333333333333334,0,0,0,0,0,0,0
1491183,387903,-25,6.0,6.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1358970,393380,-6,4.0,0.0,Completed,0,0,4.0,0.0,0,0,0,0,0,0,0
1358970,393380,-7,4.0,1.0,Active,0,0,3.0,0.25,0,0,0,0,0,0,0
1358970,393380,-8,4.0,2.0,Active,0,0,2.0,0.5,0,0,0,0,0,0,0
1358970,393380,-9,4.0,3.0,Active,0,0,1.0,0.75,0,0,0,0,0,0,0
1358970,393380,-10,4.0,4.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1125910,393380,-11,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
1125910,393380,-12,6.0,1.0,Active,0,0,5.0,0.16666666666666666,0,0,0,0,0,0,0
1125910,393380,-13,6.0,2.0,Active,0,0,4.0,0.3333333333333333,0,0,0,0,0,0,0
1125910,393380,-14,6.0,3.0,Active,0,0,3.0,0.5,0,0,0,0,0,0,0
1125910,393380,-15,6.0,4.0,Active,0,0,2.0,0.6666666666666666,0,0,0,0,0,0,0
1125910,393380,-16,6.0,5.0,Active,0,0,1.0,0.8333333333333334,0,0,0,0,0,0,0
