SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,days_delayed_payment,amt_ratio,amt_delta,days_weighted_delay,days_weighted_delay_tsw3
2509762,370851,1.0,9,-633.0,-666.0,23153.985,23153.985,33.0,1.0,0.0,33.0,26.4066
2509762,370851,1.0,8,-663.0,-695.0,23153.985,23153.985,32.0,1.0,0.0,32.0,25.328
2509762,370851,1.0,7,-693.0,-725.0,23153.985,23153.985,32.0,1.0,0.0,32.0,25.04
2509762,370851,1.0,6,-723.0,-758.0,23153.985,23153.985,35.0,1.0,0.0,35.0,27.040999999999997
2509762,370851,1.0,5,-753.0,-786.0,23153.985,23153.985,33.0,1.0,0.0,33.0,25.2186
2509762,370851,1.0,4,-783.0,-819.0,23153.985,23153.985,36.0,1.0,0.0,36.0,27.154799999999998
2509762,370851,1.0,3,-813.0,-848.0,23153.985,23153.985,35.0,1.0,0.0,35.0,26.096
2509762,370851,1.0,2,-843.0,-877.0,23153.985,23153.985,34.0,1.0,0.0,34.0,25.0546
2509762,370851,1.0,1,-873.0,-903.0,23153.985,23153.985,30.0,1.0,0.0,30.0,21.873
2370622,370851,2.0,15,-880.0,-903.0,110918.745,110918.745,23.0,1.0,0.0,23.0,16.7693
2370622,370851,1.0,14,-910.0,-909.0,13034.52,13034.52,-1.0,1.0,0.0,-1.0,-0.7273000000000001
2370622,370851,1.0,13,-940.0,-940.0,13034.52,13034.52,0.0,1.0,0.0,0.0,0.0
2370622,370851,1.0,12,-970.0,-1003.0,13034.52,2568.555,33.0,0.19705788935841134,10465.965,6.502910348827574,4.546184624865357
2370622,370851,1.0,12,-970.0,-967.0,13034.52,10465.965,-3.0,0.8029421106415886,2568.5550000000003,-2.408826331924766,-1.7100258130333912
1469034,370851,1.0,7,-976.0,-1003.0,3935.07,14445.9,27.0,3.6710655718957983,-10510.83,99.11877044118656,69.29393241543353
1469034,370851,2.0,7,-976.0,-1003.0,10510.83,14445.9,27.0,1.3743824227011567,-3935.0699999999997,37.10832541293123,25.942430296180223
2370622,370851,1.0,11,-1000.0,-1031.0,13034.52,13034.52,31.0,1.0,0.0,31.0,21.411700000000003
1469034,370851,1.0,6,-1006.0,-1031.0,3935.07,3935.07,25.0,1.0,0.0,25.0,17.267500000000002
2370622,370851,1.0,10,-1030.0,-1061.0,13034.52,13034.52,31.0,1.0,0.0,31.0,21.1327
1469034,370851,1.0,5,-1036.0,-1061.0,3935.07,3935.07,25.0,1.0,0.0,25.0,17.0425
2370622,370851,1.0,9,-1060.0,-1093.0,13034.52,13034.52,33.0,1.0,0.0,33.0,22.1793
1469034,370851,1.0,4,-1066.0,-1093.0,3935.07,3935.07,27.0,1.0,0.0,27.0,18.1467
2370622,370851,1.0,8,-1090.0,-1124.0,13034.52,13034.52,34.0,1.0,0.0,34.0,22.535200000000003
1469034,370851,1.0,3,-1096.0,-1124.0,3935.07,3935.07,28.0,1.0,0.0,28.0,18.558400000000002
2370622,370851,1.0,7,-1120.0,-1157.0,13034.52,13034.52,37.0,1.0,0.0,37.0,24.157300000000003
1469034,370851,1.0,2,-1126.0,-1157.0,3935.07,3935.07,31.0,1.0,0.0,31.0,20.239900000000002
2370622,370851,1.0,6,-1150.0,-1179.0,13034.52,13034.52,29.0,1.0,0.0,29.0,18.742700000000003
1469034,370851,1.0,1,-1156.0,-1185.0,3935.07,3935.07,29.0,1.0,0.0,29.0,18.690500000000004
2370622,370851,1.0,5,-1180.0,-1186.0,13034.52,13034.52,6.0,1.0,0.0,6.0,3.8652000000000006
2370622,370851,1.0,4,-1210.0,-1248.0,13034.52,13034.52,38.0,1.0,0.0,38.0,23.7728
2370622,370851,1.0,3,-1240.0,-1275.0,13034.52,13034.52,35.0,1.0,0.0,35.0,21.6125
2370622,370851,1.0,2,-1270.0,-1304.0,13034.52,13034.52,34.0,1.0,0.0,34.0,20.6992
2370622,370851,1.0,1,-1300.0,-1330.0,13034.52,13034.52,30.0,1.0,0.0,30.0,18.03
1310901,370851,1.0,8,-1305.0,-1330.0,3210.615,3210.615,25.0,1.0,0.0,25.0,15.024999999999999
1310901,370851,1.0,7,-1335.0,-1367.0,3211.065,3211.065,32.0,1.0,0.0,32.0,18.876800000000003
1310901,370851,1.0,6,-1365.0,-1367.0,3211.065,3211.065,2.0,1.0,0.0,2.0,1.1798000000000002
1310901,370851,1.0,5,-1395.0,-1395.0,3211.065,3211.065,0.0,1.0,0.0,0.0,0.0
1310901,370851,1.0,4,-1425.0,-1432.0,3211.065,3211.065,7.0,1.0,0.0,7.0,3.9928
1310901,370851,1.0,3,-1455.0,-1458.0,3211.065,3211.065,3.0,1.0,0.0,3.0,1.6878
1310901,370851,1.0,2,-1485.0,-1499.0,3211.065,3211.065,14.0,1.0,0.0,14.0,7.7042
1310901,370851,1.0,1,-1515.0,-1535.0,3211.065,3211.065,20.0,1.0,0.0,20.0,10.790000000000003
2665022,377122,1.0,17,-32.0,-31.0,10343.475,10343.475,-1.0,1.0,0.0,-1.0,-0.9907
2665022,377122,1.0,16,-62.0,-62.0,10343.475,10343.475,0.0,1.0,0.0,0.0,0.0
2665022,377122,1.0,15,-92.0,-122.0,10343.475,91.35,30.0,0.008831654738857105,10252.125,0.26494964216571315,0.25525248526244804
2665022,377122,1.0,15,-92.0,-90.0,10343.475,10252.125,-2.0,0.9911683452611428,91.35000000000036,-1.9823366905222857,-1.928813599878184
2665022,377122,1.0,14,-122.0,-122.0,10343.475,10343.475,0.0,1.0,0.0,0.0,0.0
2665022,377122,1.0,13,-152.0,-152.0,10343.475,10343.475,0.0,1.0,0.0,0.0,0.0
2665022,377122,1.0,12,-182.0,-182.0,10343.475,10343.475,0.0,1.0,0.0,0.0,0.0
2665022,377122,1.0,11,-212.0,-213.0,10343.475,10343.475,1.0,1.0,0.0,1.0,0.9361
2665022,377122,1.0,10,-242.0,-240.0,10343.475,10284.75,-2.0,0.9943225076678776,58.725000000000364,-1.988645015335755,-1.8454625742315809
2665022,377122,1.0,10,-242.0,-276.0,10343.475,58.725,34.0,0.005677492332122425,10284.75,0.19303473929216244,0.1770514628787714
2665022,377122,1.0,9,-272.0,-276.0,10343.475,10343.475,4.0,1.0,0.0,4.0,3.6688
2665022,377122,1.0,8,-302.0,-302.0,10343.475,10343.475,0.0,1.0,0.0,0.0,0.0
2665022,377122,1.0,7,-332.0,-333.0,10343.475,10343.475,1.0,1.0,0.0,1.0,0.9001
2665022,377122,1.0,6,-362.0,-388.0,10343.475,32.625,26.0,0.0031541624067346805,10310.85,0.0820082225751017,0.07246246546735986
2665022,377122,1.0,6,-362.0,-360.0,10343.475,10310.85,-2.0,0.9968458375932653,32.625,-1.9936916751865306,-1.7783729742663852
2665022,377122,1.0,5,-392.0,-388.0,10343.475,10317.375,-4.0,0.9974766700746123,26.100000000000364,-3.989906680298449,-3.52548154271171
2665022,377122,1.0,5,-392.0,-425.0,10343.475,26.1,33.0,0.0025233299253877447,10317.375,0.08326988753779557,0.07265297687672664
2665022,377122,1.0,4,-422.0,-425.0,10343.475,10343.475,3.0,1.0,0.0,3.0,2.6175
2665022,377122,1.0,3,-452.0,-451.0,10343.475,10343.475,-1.0,1.0,0.0,-1.0,-0.8647
2665022,377122,1.0,2,-482.0,-491.0,10343.475,10343.475,9.0,1.0,0.0,9.0,7.674300000000001
2665022,377122,1.0,1,-512.0,-518.0,10343.475,10343.475,6.0,1.0,0.0,6.0,5.0676000000000005
2362089,377122,1.0,10,-2058.0,-2077.0,5935.77,5935.77,19.0,1.0,0.0,19.0,7.1611
2362089,377122,1.0,9,-2088.0,-2082.0,6013.89,6013.89,-6.0,1.0,0.0,-6.0,-2.2524000000000006
2362089,377122,1.0,8,-2118.0,-2114.0,6013.89,6013.89,-4.0,1.0,0.0,-4.0,-1.4632
2362089,377122,1.0,7,-2148.0,-2156.0,6013.89,6013.89,8.0,1.0,0.0,8.0,2.8256000000000006
2362089,377122,1.0,6,-2178.0,-2178.0,6013.89,6013.89,0.0,1.0,0.0,0.0,0.0
2362089,377122,1.0,5,-2208.0,-2213.0,6013.89,6013.89,5.0,1.0,0.0,5.0,1.6805000000000003
2362089,377122,1.0,4,-2238.0,-2247.0,6013.89,6013.89,9.0,1.0,0.0,9.0,2.9331000000000005
2362089,377122,1.0,3,-2268.0,-2275.0,6013.89,6013.89,7.0,1.0,0.0,7.0,2.2225
2362089,377122,1.0,2,-2298.0,-2306.0,6013.89,6013.89,8.0,1.0,0.0,8.0,2.4656000000000002
2362089,377122,1.0,1,-2328.0,-2335.0,6013.89,6013.89,7.0,1.0,0.0,7.0,2.0965000000000007
1629903,377206,0.0,103,-33.0,-33.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,102,-64.0,-64.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,101,-94.0,-94.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,100,-125.0,-125.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,99,-155.0,-155.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,98,-186.0,-186.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,97,-214.0,-214.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,96,-245.0,-245.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,95,-276.0,-276.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,94,-306.0,-306.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,93,-337.0,-337.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,92,-367.0,-367.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,91,-398.0,-398.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,90,-429.0,-429.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,89,-459.0,-459.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,88,-490.0,-490.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,87,-520.0,-520.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,24,-530.0,-532.0,30945.33,30945.33,2.0,1.0,0.0,2.0,1.6808
1629903,377206,0.0,86,-551.0,-551.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,23,-560.0,-562.0,31365.405,31365.405,2.0,1.0,0.0,2.0,1.6628
1629903,377206,0.0,85,-579.0,-579.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,22,-590.0,-590.0,31365.405,31365.405,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,84,-610.0,-610.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,21,-620.0,-624.0,31365.405,31365.405,4.0,1.0,0.0,4.0,3.2512
1629903,377206,0.0,83,-641.0,-641.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,20,-650.0,-653.0,31365.405,31365.405,3.0,1.0,0.0,3.0,2.4123
1629903,377206,0.0,82,-671.0,-671.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,19,-680.0,-684.0,31365.405,31365.405,4.0,1.0,0.0,4.0,3.1792
1629903,377206,0.0,81,-702.0,-702.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,18,-710.0,-716.0,31365.405,31365.405,6.0,1.0,0.0,6.0,4.7112
1629903,377206,0.0,80,-732.0,-732.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,17,-740.0,-744.0,31365.405,31365.405,4.0,1.0,0.0,4.0,3.1072
1629903,377206,0.0,79,-763.0,-763.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,16,-770.0,-777.0,31365.405,31365.405,7.0,1.0,0.0,7.0,5.3683000000000005
1629903,377206,0.0,78,-794.0,-794.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,15,-800.0,-807.0,31365.405,31365.405,7.0,1.0,0.0,7.0,5.3053
1629903,377206,0.0,77,-824.0,-824.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,14,-830.0,-838.0,31365.405,31365.405,8.0,1.0,0.0,8.0,5.9888
1629903,377206,0.0,76,-855.0,-855.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,13,-860.0,-869.0,31365.405,31365.405,9.0,1.0,0.0,9.0,6.653700000000001
1629903,377206,0.0,75,-885.0,-885.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,12,-890.0,-898.0,31365.405,31365.405,8.0,1.0,0.0,8.0,5.8448
1629903,377206,0.0,74,-916.0,-916.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,11,-920.0,-930.0,31365.405,31365.405,10.0,1.0,0.0,10.0,7.210000000000001
1629903,377206,0.0,73,-945.0,-945.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,10,-950.0,-959.0,31365.405,31365.405,9.0,1.0,0.0,9.0,6.4107
1629903,377206,0.0,72,-976.0,-976.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,9,-980.0,-989.0,31365.405,31365.405,9.0,1.0,0.0,9.0,6.329700000000001
1629903,377206,0.0,71,-1007.0,-1007.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,8,-1010.0,-1024.0,31365.405,31365.405,14.0,1.0,0.0,14.0,9.699200000000001
1629903,377206,0.0,70,-1037.0,-1037.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,7,-1040.0,-1045.0,31365.405,31365.405,5.0,1.0,0.0,5.0,3.4325000000000006
1629903,377206,0.0,69,-1068.0,-1068.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,6,-1070.0,-1076.0,31365.405,31365.405,6.0,1.0,0.0,6.0,4.0632
1629903,377206,0.0,68,-1098.0,-1098.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,5,-1100.0,-1107.0,31365.405,31365.405,7.0,1.0,0.0,7.0,4.6753
1629903,377206,0.0,67,-1129.0,-1129.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,4,-1130.0,-1142.0,31365.405,31365.405,12.0,1.0,0.0,12.0,7.8888
1629903,377206,0.0,66,-1160.0,-1160.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,3,-1160.0,-1170.0,31365.405,31365.405,10.0,1.0,0.0,10.0,6.49
1629903,377206,0.0,65,-1190.0,-1190.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
2233565,377206,1.0,2,-1190.0,-1204.0,31365.405,31365.405,14.0,1.0,0.0,14.0,8.943200000000001
2233565,377206,1.0,1,-1220.0,-1250.0,31365.405,31365.405,30.0,1.0,0.0,30.0,18.75
1629903,377206,0.0,64,-1221.0,-1221.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,63,-1251.0,-1251.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,62,-1282.0,-1282.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,61,-1310.0,-1310.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,60,-1341.0,-1341.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,59,-1372.0,-1372.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,58,-1402.0,-1402.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,57,-1433.0,-1433.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,56,-1463.0,-1463.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,55,-1494.0,-1494.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,54,-1525.0,-1525.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,53,-1555.0,-1555.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,52,-1586.0,-1586.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,51,-1616.0,-1616.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,49,-1617.0,-1647.0,67.5,67.5,30.0,1.0,0.0,30.0,15.177
1629903,377206,0.0,50,-1647.0,-1647.0,855.81,855.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,47,-1648.0,-1675.0,67.5,67.5,27.0,1.0,0.0,27.0,13.432500000000001
1629903,377206,0.0,48,-1675.0,-1675.0,923.31,923.31,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,45,-1676.0,-1706.0,106.83,106.83,30.0,1.0,0.0,30.0,14.646000000000003
1629903,377206,0.0,46,-1706.0,-1706.0,990.81,990.81,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,43,-1707.0,-1710.0,5607.36,5607.36,3.0,1.0,0.0,3.0,1.4610000000000003
1629903,377206,0.0,44,-1710.0,-1710.0,1097.64,1097.64,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,41,-1738.0,-1743.0,9000.0,9000.0,5.0,1.0,0.0,5.0,2.3855000000000004
1629903,377206,0.0,42,-1743.0,-1743.0,45.0,45.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,39,-1768.0,-1779.0,9000.0,9000.0,11.0,1.0,0.0,11.0,5.129300000000001
1629903,377206,0.0,40,-1779.0,-1779.0,6300.0,6300.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,37,-1799.0,-1808.0,9000.0,9000.0,9.0,1.0,0.0,9.0,4.1184
1629903,377206,0.0,38,-1808.0,-1808.0,4320.0,4320.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,35,-1829.0,-1834.0,9000.0,9000.0,5.0,1.0,0.0,5.0,2.2490000000000006
1629903,377206,0.0,36,-1834.0,-1834.0,4725.0,4725.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,34,-1860.0,-1871.0,9000.0,9000.0,11.0,1.0,0.0,11.0,4.825700000000001
1629903,377206,0.0,33,-1891.0,-1898.0,9000.0,9000.0,7.0,1.0,0.0,7.0,3.0142000000000007
1629903,377206,0.0,32,-1921.0,-1930.0,9000.0,9000.0,9.0,1.0,0.0,9.0,3.7890000000000006
1629903,377206,0.0,31,-1952.0,-1962.0,9000.0,9000.0,10.0,1.0,0.0,10.0,4.114000000000001
1629903,377206,0.0,29,-1982.0,-2008.0,9000.0,9000.0,26.0,1.0,0.0,26.0,10.337600000000002
1629903,377206,0.0,30,-2008.0,-2008.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,27,-2013.0,-2036.0,9000.0,9000.0,23.0,1.0,0.0,23.0,8.951600000000003
1629903,377206,0.0,28,-2036.0,-2036.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,26,-2041.0,-2053.0,9000.0,9000.0,12.0,1.0,0.0,12.0,4.609200000000001
1629903,377206,0.0,24,-2072.0,-2094.0,9000.0,9000.0,22.0,1.0,0.0,22.0,8.1796
1629903,377206,0.0,25,-2094.0,-2094.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,22,-2103.0,-2123.0,9000.0,9000.0,20.0,1.0,0.0,20.0,7.262000000000002
1629903,377206,0.0,23,-2123.0,-2123.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,20,-2133.0,-2154.0,9000.0,9000.0,21.0,1.0,0.0,21.0,7.4298
1629903,377206,0.0,21,-2154.0,-2154.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,18,-2164.0,-2177.0,9000.0,9000.0,13.0,1.0,0.0,13.0,4.509700000000001
1629903,377206,0.0,19,-2177.0,-2177.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,16,-2194.0,-2217.0,9000.0,9000.0,23.0,1.0,0.0,23.0,7.702700000000002
1629903,377206,0.0,17,-2217.0,-2217.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,14,-2225.0,-2247.0,9000.0,9000.0,22.0,1.0,0.0,22.0,7.169800000000002
1629903,377206,0.0,15,-2247.0,-2247.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,12,-2256.0,-2279.0,9000.0,9000.0,23.0,1.0,0.0,23.0,7.274900000000001
1629903,377206,0.0,13,-2279.0,-2279.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,10,-2286.0,-2304.0,9000.0,9000.0,18.0,1.0,0.0,18.0,5.558400000000002
1629903,377206,0.0,11,-2304.0,-2304.0,2250.0,2250.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,8,-2317.0,-2340.0,9000.0,9000.0,23.0,1.0,0.0,23.0,6.854000000000001
1629903,377206,0.0,9,-2340.0,-2340.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0
1629903,377206,0.0,7,-2347.0,-2372.0,9000.0,9000.0,25.0,1.0,0.0,25.0,7.210000000000003
1629903,377206,0.0,6,-2378.0,-2399.0,9000.0,9000.0,21.0,1.0,0.0,21.0,5.886300000000002
1629903,377206,0.0,5,-2407.0,-2424.0,9000.0,9000.0,17.0,1.0,0.0,17.0,4.637600000000001
1629903,377206,0.0,4,-2438.0,-2465.0,9000.0,9000.0,27.0,1.0,0.0,27.0,7.033500000000002
1629903,377206,0.0,3,-2469.0,-2478.0,9000.0,9000.0,9.0,1.0,0.0,9.0,2.3094000000000006
1629903,377206,0.0,1,-2499.0,-2514.0,9000.0,9000.0,15.0,1.0,0.0,15.0,3.6870000000000003
1629903,377206,0.0,2,-2504.0,-2504.0,9000.0,9000.0,0.0,1.0,0.0,0.0,0.0
1641648,377206,1.0,10,-2908.0,-2906.0,5602.41,5602.41,-2.0,1.0,0.0,-2.0,-0.2564000000000002
1522920,379595,1.0,4,-8.0,-26.0,31079.7,31079.7,18.0,1.0,0.0,18.0,17.8596
1522920,379595,1.0,3,-38.0,-50.0,31079.7,31079.7,12.0,1.0,0.0,12.0,11.82
1522920,379595,1.0,2,-68.0,-69.0,31079.7,31079.7,1.0,1.0,0.0,1.0,0.9793
1522920,379595,1.0,1,-98.0,-107.0,31079.7,31079.7,9.0,1.0,0.0,9.0,8.7111
1390160,379595,2.0,4,-532.0,-532.0,233239.635,233239.635,0.0,1.0,0.0,0.0,0.0
1390160,379595,1.0,3,-562.0,-575.0,29901.285,29901.285,13.0,1.0,0.0,13.0,10.7575
1390160,379595,1.0,2,-592.0,-595.0,29901.285,29901.285,3.0,1.0,0.0,3.0,2.4645
1390160,379595,1.0,1,-622.0,-630.0,29901.285,29901.285,8.0,1.0,0.0,8.0,6.488
2578598,379595,2.0,4,-676.0,-700.0,1097893.17,1097893.17,24.0,1.0,0.0,24.0,18.96
2578598,379595,1.0,3,-706.0,-709.0,63675.0,63675.0,3.0,1.0,0.0,3.0,2.3619
2578598,379595,1.0,2,-736.0,-736.0,63675.0,63675.0,0.0,1.0,0.0,0.0,0.0
2578598,379595,1.0,1,-766.0,-771.0,63675.0,63675.0,5.0,1.0,0.0,5.0,3.8435
2110814,379595,1.0,6,-1221.0,-1231.0,4198.725,4198.725,10.0,1.0,0.0,10.0,6.307
2110814,379595,1.0,5,-1251.0,-1259.0,4203.0,4203.0,8.0,1.0,0.0,8.0,4.978400000000001
2110814,379595,1.0,4,-1281.0,-1289.0,4203.0,4203.0,8.0,1.0,0.0,8.0,4.9064
2110814,379595,1.0,3,-1311.0,-1318.0,4203.0,4203.0,7.0,1.0,0.0,7.0,4.232200000000001
2110814,379595,1.0,2,-1341.0,-1353.0,4203.0,4203.0,12.0,1.0,0.0,12.0,7.129200000000001
2110814,379595,1.0,1,-1371.0,-1395.0,4203.0,4203.0,24.0,1.0,0.0,24.0,13.956
2200044,380125,0.0,42,-17.0,-17.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,41,-48.0,-48.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,40,-79.0,-79.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,39,-109.0,-109.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,38,-140.0,-140.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,37,-170.0,-170.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,36,-201.0,-201.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,35,-232.0,-232.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,34,-262.0,-262.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,33,-293.0,-293.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,32,-323.0,-323.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,31,-354.0,-354.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,30,-382.0,-382.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,29,-413.0,-413.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,28,-444.0,-444.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,27,-474.0,-474.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,26,-505.0,-505.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,25,-535.0,-535.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,24,-566.0,-566.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,23,-597.0,-597.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,22,-627.0,-627.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,21,-658.0,-658.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,20,-688.0,-688.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,19,-719.0,-719.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,18,-747.0,-747.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,17,-778.0,-778.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,16,-809.0,-809.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,15,-839.0,-839.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,14,-870.0,-870.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,13,-900.0,-900.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
2200044,380125,0.0,12,-931.0,-931.0,946.665,946.665,0.0,1.0,0.0,0.0,0.0
