SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY,DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM-dby-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT
407656,5923108,Closed,currency 1,-1732,0,-1547.0,-1528.0,,0,27729.0,0.0,0.0,0.0,Consumer credit,-902,,185.0,204.0,19.0,830,645.0,626.0,27729.0,0.0,inf,,0.0,inf
407656,5923113,Active,currency 1,-1798,0,,,0.0,0,139500.0,0.0,139500.0,0.0,Credit card,-32,,,,,1766,,,139500.0,0.0,1.0,0.0,139500.0,1.0
407656,5923111,Closed,currency 1,-1933,0,-1627.0,-1627.0,,0,69943.5,0.0,,0.0,Consumer credit,-1229,,306.0,306.0,0.0,704,398.0,398.0,69943.5,0.0,,,,
407656,5923109,Closed,currency 1,-1934,0,-1627.0,-1619.0,,0,69943.5,0.0,0.0,0.0,Consumer credit,-902,,307.0,315.0,8.0,1032,725.0,717.0,69943.5,0.0,inf,,0.0,inf
407656,5923103,Closed,currency 1,-2423,0,-2117.0,-2116.0,,0,39316.5,0.0,,0.0,Consumer credit,-529,,306.0,307.0,1.0,1894,1588.0,1587.0,39316.5,0.0,,,,
407989,5965954,Active,currency 1,-48,0,257.0,,0.0,0,32625.0,29871.0,0.0,0.0,Consumer credit,-16,,305.0,,,32,-273.0,,2754.0,0.9155862068965517,inf,inf,29871.0,1.0921964447122627
407989,5965953,Active,currency 1,-134,0,964.0,,0.0,0,394275.69,360274.68,0.0,0.0,Consumer credit,-15,,1098.0,,,119,-979.0,,34001.01000000001,0.9137633618750373,inf,inf,360274.68,1.09437524169059
407989,5965952,Closed,currency 1,-620,0,-134.0,-134.0,0.0,0,197864.325,0.0,0.0,0.0,Consumer credit,-134,,486.0,486.0,0.0,486,0.0,0.0,197864.325,0.0,inf,,0.0,inf
407989,5965951,Active,currency 1,-714,0,,,1710.405,0,675000.0,668466.0,6531.39,0.0,Credit card,-23,,,,,691,,,6534.0,0.99032,1.0003996086591063,102.34666740157914,674997.39,1.0000038666816178
407989,5965950,Active,currency 1,-742,0,355.0,,0.0,0,90000.0,173714.085,6285.915,0.0,Credit card,-23,,1097.0,,,719,-378.0,,-83714.08499999999,1.9301564999999998,-13.317724627202244,27.635449254404488,180000.0,0.5
407989,5965945,Closed,currency 1,-800,0,-435.0,-435.0,,0,58365.0,0.0,0.0,0.0,Consumer credit,-427,,365.0,365.0,0.0,373,8.0,8.0,58365.0,0.0,inf,,0.0,inf
407989,5965946,Closed,currency 1,-882,0,-331.0,-425.0,,0,111150.0,0.0,0.0,0.0,Consumer credit,-419,,551.0,457.0,-94.0,463,-88.0,6.0,111150.0,0.0,inf,,0.0,inf
407989,5965949,Closed,currency 1,-951,0,-665.0,-665.0,0.0,0,106257.375,0.0,0.0,0.0,Consumer credit,-665,,286.0,286.0,0.0,286,0.0,0.0,106257.375,0.0,inf,,0.0,inf
407989,5965947,Closed,currency 1,-1171,0,-804.0,-804.0,,0,45382.5,0.0,0.0,0.0,Consumer credit,-803,,367.0,367.0,0.0,368,1.0,1.0,45382.5,0.0,inf,,0.0,inf
407989,5965948,Closed,currency 1,-1266,0,-993.0,-996.0,,0,33808.5,0.0,,0.0,Consumer credit,-993,,273.0,270.0,-3.0,273,0.0,3.0,33808.5,0.0,,,,
420424,5768996,Active,currency 1,-340,0,756.0,,,0,112500.0,,,0.0,Consumer credit,-31,,1096.0,,,309,-787.0,,,,,,,
420424,5768997,Active,currency 1,-603,0,493.0,,,0,450000.0,,,0.0,Consumer credit,-17,,1096.0,,,586,-510.0,,,,,,,
420424,5768995,Active,currency 1,-1492,0,-1310.0,,,0,25020.0,0.0,,0.0,Consumer credit,-372,,182.0,,,1120,938.0,,25020.0,0.0,,,,
422765,5155345,Closed,currency 1,-374,0,-191.0,-191.0,0.0,0,68995.485,0.0,0.0,0.0,Consumer credit,-185,,183.0,183.0,0.0,189,6.0,6.0,68995.485,0.0,inf,,0.0,inf
422765,5155344,Active,currency 1,-499,0,,,6491.295,0,144000.0,131395.5,12600.945,0.0,Credit card,-17,,,,,482,,,12604.5,0.91246875,1.0002821216980156,10.427432228297164,143996.445,1.0000246881094876
422765,5155343,Active,currency 1,-559,0,-9.0,,6698.52,0,113000.625,5917.5,0.0,0.0,Consumer credit,-31,,550.0,,,528,-22.0,,107083.125,0.05236696699686395,inf,inf,5917.5,19.096007604562736
422765,5155341,Active,currency 1,-814,0,264.0,,,0,225000.0,234225.0,0.0,0.0,Credit card,-21,,1078.0,,,793,-285.0,,-9225.0,1.041,-inf,inf,234225.0,0.9606147934678194
422765,5155342,Closed,currency 1,-914,0,-184.0,-184.0,2890.665,0,75836.07,0.0,0.0,0.0,Consumer credit,-184,,730.0,730.0,0.0,730,0.0,0.0,75836.07,0.0,inf,,0.0,inf
423329,6533496,Active,currency 1,-122,0,243.0,,4495.5,0,54562.5,43123.5,0.0,0.0,Consumer credit,-30,,365.0,,,92,-273.0,,11439.0,0.7903505154639175,inf,inf,43123.5,1.2652614003965355
423329,6533495,Active,currency 1,-556,0,-252.0,,2182.905,0,20434.5,1703.925,0.0,0.0,Consumer credit,-255,,304.0,,,301,-3.0,,18730.575,0.08338471702268223,inf,inf,1703.925,11.992605308332234
423958,5614403,Active,currency 1,-339,0,969.0,,,0,247500.0,201892.5,0.0,0.0,Consumer credit,-3,5625.0,1308.0,,,336,-972.0,,45607.5,0.8157272727272727,inf,inf,201892.5,1.2258999219881868
423958,5614402,Active,currency 1,-425,0,1047.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-24,5625.0,1472.0,,,401,-1071.0,,45000.0,0.0,inf,,0.0,inf
423958,5614404,Closed,currency 1,-458,0,-94.0,-333.0,0.0,0,229360.5,0.0,0.0,0.0,Consumer credit,-333,5625.0,364.0,125.0,-239.0,125,-239.0,0.0,229360.5,0.0,inf,,0.0,inf
423958,5614401,Closed,currency 1,-1256,0,-920.0,-1101.0,0.0,0,21613.95,0.0,0.0,0.0,Consumer credit,-1101,5625.0,336.0,155.0,-181.0,155,-181.0,0.0,21613.95,0.0,inf,,0.0,inf
424782,5708867,Active,currency 1,-190,0,,,0.0,0,120977.685,75487.5,45489.33,0.0,Credit card,-13,12097.755,,,,177,,,45490.185,0.6239787114458341,1.0000187956164666,1.6594550854013457,120976.83,1.0000070674690351
426136,5659925,Active,currency 1,-123,0,608.0,,0.0,0,85630.5,78407.19,0.0,0.0,Consumer credit,-12,,731.0,,,111,-620.0,,7223.309999999998,0.9156455935677125,inf,inf,78407.19,1.0921256073582026
426136,5659923,Active,currency 1,-163,0,1663.0,,,0,490500.0,472131.0,0.0,0.0,Consumer credit,-37,,1826.0,,,126,-1700.0,,18369.0,0.9625504587155963,inf,inf,472131.0,1.0389065746583046
426136,5659922,Closed,currency 1,-208,0,-25.0,-147.0,,0,20016.0,0.0,0.0,0.0,Consumer credit,-129,,183.0,61.0,-122.0,79,-104.0,18.0,20016.0,0.0,inf,,0.0,inf
426136,5659924,Active,currency 1,-2330,0,,,5696.1,0,126000.0,113868.0,12127.545,0.0,Credit card,-17,,,,,2313,,,12132.0,0.9037142857142857,1.000367345575712,9.389204492747707,125995.545,1.0000353583930288
426136,5659921,Closed,currency 1,-2374,0,-2008.0,-1991.0,,0,47970.0,0.0,0.0,0.0,Consumer credit,-807,,366.0,383.0,17.0,1567,1201.0,1184.0,47970.0,0.0,inf,,0.0,inf
426384,5322796,Active,currency 1,-336,0,760.0,,0.0,0,289888.38,230198.13,0.0,0.0,Consumer credit,-33,,1096.0,,,303,-793.0,,59690.25,0.7940922985598802,inf,inf,230198.13,1.259299456516002
426384,5322793,Active,currency 1,-728,0,367.0,,,0,259533.0,,,0.0,Consumer credit,-23,,1095.0,,,705,-390.0,,,,,,,
426384,5322794,Active,currency 1,-846,0,,,,0,130500.0,,,0.0,Credit card,-9,,,,,837,,,,,,,,
426384,5322795,Active,currency 1,-1076,0,21.0,,564.075,0,135000.0,119505.465,0.0,0.0,Credit card,-10,,1097.0,,,1066,-31.0,,15494.535000000003,0.8852256666666667,inf,inf,119505.465,1.1296554513218287
426384,5322792,Closed,currency 1,-1136,0,-770.0,-923.0,,0,69480.0,0.0,0.0,0.0,Consumer credit,-923,,366.0,213.0,-153.0,213,-153.0,0.0,69480.0,0.0,inf,,0.0,inf
426598,5354431,Active,currency 1,-49,0,,,0.0,0,67500.0,67459.5,36.81,0.0,Credit card,-7,0.0,,,,42,,,40.5,0.9994,1.100244498777506,1832.640586797066,67496.31,1.0000546696552746
426598,5354430,Active,currency 1,-93,0,160.0,,0.0,0,99000.0,86553.0,0.0,0.0,Microloan,-22,55750.5,253.0,,,71,-182.0,,12447.0,0.8742727272727273,inf,inf,86553.0,1.1438078402828324
426598,5354424,Active,currency 1,-153,0,1673.0,,,0,396000.0,382108.5,0.0,0.0,Consumer credit,-29,0.0,1826.0,,,124,-1702.0,,13891.5,0.9649204545454545,inf,inf,382108.5,1.0363548573245558
426598,5344119,Closed,currency 1,-187,0,,-111.0,,0,135000.0,0.0,,0.0,Consumer credit,-110,0.0,,76.0,,77,,1.0,135000.0,0.0,,,,
426598,5354423,Active,currency 1,-273,0,823.0,,,0,533970.0,322890.21,,0.0,Consumer credit,-16,0.0,1096.0,,,257,-839.0,,211079.78999999998,0.6046972863644026,,,,
426598,5354429,Closed,currency 1,-292,0,,-273.0,,0,148500.0,0.0,,0.0,Consumer credit,-272,9900.0,,19.0,,20,,1.0,148500.0,0.0,,,,
426598,5354428,Closed,currency 1,-314,0,,-300.0,,0,18000.0,0.0,,0.0,Consumer credit,-299,0.0,,14.0,,15,,1.0,18000.0,0.0,,,,
426598,5354432,Active,currency 1,-471,0,992.0,,49594.5,0,1710000.0,,,0.0,Consumer credit,-9,11740.5,1463.0,,,462,-1001.0,,,,,,,
426598,5354433,Closed,currency 1,-567,0,894.0,-539.0,0.0,0,1575000.0,,,0.0,Consumer credit,-539,0.0,1461.0,28.0,-1433.0,28,-1433.0,0.0,,,,,,
426598,5354427,Closed,currency 1,-1751,0,-1386.0,-1672.0,,0,217822.5,0.0,,0.0,Consumer credit,-1670,14832.495,365.0,79.0,-286.0,81,-284.0,2.0,217822.5,0.0,,,,
426598,5354426,Closed,currency 1,-1819,0,-1513.0,-1636.0,,0,106753.5,0.0,,0.0,Consumer credit,-1636,0.0,306.0,183.0,-123.0,183,-123.0,0.0,106753.5,0.0,,,,
426598,5354425,Closed,currency 1,-2858,0,-2736.0,-2736.0,,0,15462.0,,,0.0,Consumer credit,-2735,0.0,122.0,122.0,0.0,123,1.0,1.0,,,,,,
429267,5249056,Active,currency 1,-30,0,671.0,,0.0,0,148500.0,148500.0,0.0,0.0,Consumer credit,-14,,701.0,,,16,-685.0,,0.0,1.0,,inf,148500.0,1.0
429267,5249055,Active,currency 1,-172,0,1659.0,,0.0,0,157500.0,133080.57,24419.43,0.0,Credit card,-12,,1831.0,,,160,-1671.0,,24419.429999999993,0.844956,0.9999999999999997,5.449781997368489,157500.0,1.0
432586,6756896,Active,currency 1,-375,0,721.0,,11475.72,0,135000.0,121374.405,13625.595,0.0,Credit card,-10,,1096.0,,,365,-731.0,,13625.595000000001,0.8990696666666667,1.0000000000000002,8.907824208777672,135000.0,1.0
432586,6756895,Active,currency 1,-375,0,173.0,,0.0,0,160979.94,60202.215,0.0,0.0,Consumer credit,-12,,548.0,,,363,-185.0,,100777.725,0.37397339693380427,inf,inf,60202.215,2.6739869953289928
432586,6756894,Closed,currency 1,-976,0,-438.0,-438.0,8612.28,0,160979.94,0.0,0.0,0.0,Consumer credit,-438,,538.0,538.0,0.0,538,0.0,0.0,160979.94,0.0,inf,,0.0,inf
432586,6756893,Closed,currency 1,-1549,0,-1187.0,-1187.0,,0,78102.0,,,0.0,Consumer credit,-1187,,362.0,362.0,0.0,362,0.0,0.0,,,,,,
435933,6516401,Active,currency 1,-230,0,1026.0,,,0,67500.0,14188.5,0.0,0.0,Credit card,-82,,1256.0,,,148,-1108.0,,53311.5,0.2102,inf,inf,14188.5,4.757373929590866
435933,6516403,Closed,currency 1,-552,0,-219.0,-192.0,,0,95625.0,,,0.0,Consumer credit,-187,,333.0,360.0,27.0,365,32.0,5.0,,,,,,
435933,6516405,Active,currency 1,-832,0,995.0,,0.0,0,900000.0,,,0.0,Consumer credit,-10,,1827.0,,,822,-1005.0,,,,,,,
435933,6516402,Active,currency 1,-965,0,861.0,,,0,198000.0,116964.0,0.0,0.0,Consumer credit,-10,,1826.0,,,955,-871.0,,81036.0,0.5907272727272728,inf,inf,116964.0,1.6928285626346569
435933,6516404,Closed,currency 1,-1279,0,9679.0,-961.0,9517.5,0,0.0,,,0.0,Credit card,-961,,10958.0,318.0,-10640.0,318,-10640.0,0.0,,,,,,
442969,5183557,Closed,currency 1,-1850,0,-1485.0,-1516.0,,0,49410.0,0.0,0.0,0.0,Consumer credit,-1471,,365.0,334.0,-31.0,379,14.0,45.0,49410.0,0.0,inf,,0.0,inf
442969,5183556,Closed,currency 1,-2019,0,-1866.0,-1867.0,,0,14580.0,0.0,0.0,0.0,Consumer credit,-1471,,153.0,152.0,-1.0,548,395.0,396.0,14580.0,0.0,inf,,0.0,inf
455886,6630042,Active,currency 1,-524,0,,,0.0,0,171000.0,0.0,171000.0,0.0,Credit card,-20,0.0,,,,504,,,171000.0,0.0,1.0,0.0,171000.0,1.0
455886,6481791,Closed,currency 1,-1207,0,-751.0,-751.0,0.0,0,93910.5,0.0,0.0,0.0,Consumer credit,-748,,456.0,456.0,0.0,459,3.0,3.0,93910.5,0.0,inf,,0.0,inf
