SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY,app_AMT_INCOME_TOTAL,app_AMT_CREDIT,app_AMT_ANNUITY,app_AMT_GOODS_PRICE,credit-dby-income,AMT_CREDIT_SUM_DEBT-dby-income,AMT_CREDIT_SUM_LIMIT-dby-income,AMT_CREDIT_SUM_OVERDUE-dby-income,credit-dby-annuity,AMT_CREDIT_SUM_DEBT-dby-annuity,AMT_CREDIT_SUM_LIMIT-dby-annuity,AMT_CREDIT_SUM_OVERDUE-dby-annuity,DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM-dby-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT
278595,5129820,Active,currency 1,-485,0,1341.0,,,0,526500.0,447574.5,0.0,0.0,Consumer credit,-52,,189000.0,932643.0,27270.0,778500.0,2.7857142857142856,2.3681190476190475,0.0,0.0,19.306930693069308,16.412706270627062,0.0,0.0,1826.0,,,433,-1393.0,,78925.5,0.8500940170940171,inf,inf,447574.5,1.1763404751611184
278595,5129819,Active,currency 1,-1542,0,29.0,,,0,391500.0,370809.0,0.0,0.0,Credit card,-52,,189000.0,932643.0,27270.0,778500.0,2.0714285714285716,1.961952380952381,0.0,0.0,14.356435643564357,13.597689768976897,0.0,0.0,1571.0,,,1490,-81.0,,20691.0,0.9471494252873564,inf,inf,370809.0,1.0557996165141623
278595,5129818,Active,currency 1,-1569,0,675.0,,,0,292500.0,292504.5,0.0,0.0,Credit card,-3,,189000.0,932643.0,27270.0,778500.0,1.5476190476190477,1.547642857142857,0.0,0.0,10.726072607260726,10.726237623762376,0.0,0.0,2244.0,,,1566,-678.0,,-4.5,1.0000153846153845,-inf,inf,292504.5,0.9999846156212981
278595,5129816,Active,currency 1,-1731,0,-635.0,,,0,450000.0,63378.0,0.0,0.0,Consumer credit,-1141,,189000.0,932643.0,27270.0,778500.0,2.380952380952381,0.3353333333333333,0.0,0.0,16.501650165016503,2.324092409240924,0.0,0.0,1096.0,,,590,-506.0,,386622.0,0.14084,inf,inf,63378.0,7.100255609201931
278595,5129822,Closed,currency 1,-2474,0,-2108.0,-2103.0,0.0,0,186480.0,,,0.0,Consumer credit,-2102,,189000.0,932643.0,27270.0,778500.0,0.9866666666666667,,,0.0,6.838283828382838,,,0.0,366.0,371.0,5.0,372,6.0,1.0,,,,,,
278595,5129814,Closed,currency 1,-2630,0,-2049.0,-2049.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-847,,189000.0,932643.0,27270.0,778500.0,2.380952380952381,0.0,0.0,0.0,16.501650165016503,0.0,0.0,0.0,581.0,581.0,0.0,1783,1202.0,1202.0,450000.0,0.0,inf,,0.0,inf
278595,5129817,Active,currency 1,-2664,0,-1933.0,,,0,54000.0,268407.0,0.0,0.0,Credit card,-1545,,189000.0,932643.0,27270.0,778500.0,0.2857142857142857,1.4201428571428572,0.0,0.0,1.9801980198019802,9.842574257425742,0.0,0.0,731.0,,,1119,388.0,,-214407.0,4.9705,-inf,inf,268407.0,0.20118700331958556
278595,5129813,Closed,currency 1,-2781,0,-1685.0,-1773.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-452,,189000.0,932643.0,27270.0,778500.0,1.1904761904761905,0.0,0.0,0.0,8.250825082508252,0.0,0.0,0.0,1096.0,1008.0,-88.0,2329,1233.0,1321.0,225000.0,0.0,inf,,0.0,inf
278595,5129821,Closed,currency 1,-2782,0,-1933.0,-516.0,6961.5,1,0.0,0.0,0.0,0.0,Credit card,-327,,189000.0,932643.0,27270.0,778500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,2266.0,1417.0,2455,1606.0,189.0,0.0,,,,0.0,
278595,5129815,Active,currency 1,-2907,0,-2634.0,,,0,40117.5,0.0,0.0,0.0,Consumer credit,-2631,,189000.0,932643.0,27270.0,778500.0,0.21226190476190476,0.0,0.0,0.0,1.471122112211221,0.0,0.0,0.0,273.0,,,276,3.0,,40117.5,0.0,inf,,0.0,inf
287099,5350576,Active,currency 1,-88,0,,,,0,90000.0,,,0.0,Credit card,-20,,99000.0,462195.0,19710.0,351000.0,0.9090909090909091,,,0.0,4.566210045662101,,,0.0,,,,68,,,,,,,,
287099,5350577,Active,currency 1,-88,0,460.0,,,0,299403.0,,,0.0,Consumer credit,-20,,99000.0,462195.0,19710.0,351000.0,3.0242727272727272,,,0.0,15.19041095890411,,,0.0,548.0,,,68,-480.0,,,,,,,
287099,5350579,Closed,currency 1,-1366,0,-634.0,-634.0,0.0,0,108415.8,0.0,0.0,0.0,Consumer credit,-628,,99000.0,462195.0,19710.0,351000.0,1.095109090909091,0.0,0.0,0.0,5.500547945205479,0.0,0.0,0.0,732.0,732.0,0.0,738,6.0,6.0,108415.8,0.0,inf,,0.0,inf
287099,5350578,Active,currency 1,-1590,0,,,0.0,0,87750.0,0.0,87750.0,0.0,Credit card,-810,,99000.0,462195.0,19710.0,351000.0,0.8863636363636364,0.0,0.8863636363636364,0.0,4.4520547945205475,0.0,4.4520547945205475,0.0,,,,780,,,87750.0,0.0,1.0,0.0,87750.0,1.0
287099,5350575,Closed,currency 1,-1691,0,-1388.0,-1388.0,,0,21861.0,0.0,,0.0,Consumer credit,-1090,,99000.0,462195.0,19710.0,351000.0,0.22081818181818183,0.0,,0.0,1.1091324200913242,0.0,,0.0,303.0,303.0,0.0,601,298.0,298.0,21861.0,0.0,,,,
287099,5350574,Closed,currency 1,-1692,0,-1388.0,-1358.0,,0,21861.0,0.0,0.0,0.0,Consumer credit,-763,,99000.0,462195.0,19710.0,351000.0,0.22081818181818183,0.0,0.0,0.0,1.1091324200913242,0.0,0.0,0.0,304.0,334.0,30.0,929,625.0,595.0,21861.0,0.0,inf,,0.0,inf
289949,6265426,Closed,currency 1,-334,0,-145.0,-145.0,,0,37840.5,0.0,,0.0,Consumer credit,-122,,135000.0,180000.0,9000.0,180000.0,0.2803,0.0,,0.0,4.2045,0.0,,0.0,189.0,189.0,0.0,212,23.0,23.0,37840.5,0.0,,,,
291221,6156507,Active,currency 1,-105,0,991.0,,,0,471150.0,444856.5,0.0,0.0,Consumer credit,-9,,171000.0,450000.0,36211.5,450000.0,2.7552631578947366,2.6015,0.0,0.0,13.011060022368584,12.28495091338387,0.0,0.0,1096.0,,,96,-1000.0,,26293.5,0.9441929321872016,inf,inf,444856.5,1.0591055767421629
291221,6156505,Closed,currency 1,-428,0,-251.0,-251.0,,0,43020.0,0.0,0.0,0.0,Consumer credit,-247,,171000.0,450000.0,36211.5,450000.0,0.25157894736842107,0.0,0.0,0.0,1.1880203802659377,0.0,0.0,0.0,177.0,177.0,0.0,181,4.0,4.0,43020.0,0.0,inf,,0.0,inf
291221,6156506,Active,currency 1,-589,0,616.0,,,0,180000.0,175405.5,0.0,0.0,Credit card,-33,,171000.0,450000.0,36211.5,450000.0,1.0526315789473684,1.0257631578947368,0.0,0.0,4.970796570150367,4.843916987697279,0.0,0.0,1205.0,,,556,-649.0,,4594.5,0.974475,inf,inf,175405.5,1.0261935914210216
291221,6156503,Closed,currency 1,-1092,0,738.0,-615.0,16291.215,0,270000.0,-2907.225,565407.225,0.0,Credit card,-615,,171000.0,450000.0,36211.5,450000.0,1.5789473684210527,-0.017001315789473684,3.306475,0.0,7.45619485522555,-0.0802845781036411,15.614023859823536,0.0,1830.0,477.0,-1353.0,477,-1353.0,0.0,272907.225,-0.0107675,0.48267374899569065,-0.005141824991712831,562500.0,0.48
291221,6156502,Active,currency 1,-1120,0,-511.0,,0.0,0,4500.0,0.0,4500.0,0.0,Credit card,-633,,171000.0,450000.0,36211.5,450000.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.12426991425375916,0.0,0.12426991425375916,0.0,609.0,,,487,-122.0,,4500.0,0.0,1.0,0.0,4500.0,1.0
291221,6156510,Closed,currency 1,-2513,0,-2147.0,-1891.0,0.0,0,90630.0,0.0,0.0,0.0,Consumer credit,-1890,,171000.0,450000.0,36211.5,450000.0,0.53,0.0,0.0,0.0,2.5027960730707095,0.0,0.0,0.0,366.0,622.0,256.0,623,257.0,1.0,90630.0,0.0,inf,,0.0,inf
291221,6156501,Closed,currency 1,-2626,0,-2411.0,-2440.0,0.0,0,18806.31,0.0,0.0,0.0,Consumer credit,-2440,,171000.0,450000.0,36211.5,450000.0,0.10997842105263159,0.0,0.0,0.0,0.5193463402510252,0.0,0.0,0.0,215.0,186.0,-29.0,186,-29.0,0.0,18806.31,0.0,inf,,0.0,inf
291221,6156509,Active,currency 1,-2652,0,,,3189.015,0,73350.0,61443.0,11906.01,0.0,Credit card,-23,,171000.0,450000.0,36211.5,450000.0,0.42894736842105263,0.3593157894736842,0.06962578947368421,0.0,2.0255996023362743,1.6967814092208275,0.32879085373431094,0.0,,,,2629,,,11907.0,0.8376687116564417,1.0000831512824195,5.160670955257051,73349.01,1.000013497114685
291221,6156508,Closed,currency 1,-2704,0,-2398.0,-2397.0,,0,38506.5,0.0,,0.0,Consumer credit,-1619,,171000.0,450000.0,36211.5,450000.0,0.2251842105263158,0.0,,0.0,1.0633776562694173,0.0,,0.0,306.0,307.0,1.0,1085,779.0,778.0,38506.5,0.0,,,,
291221,6156504,Closed,currency 1,-2705,0,-2398.0,-2367.0,,0,38506.5,0.0,0.0,0.0,Consumer credit,-818,,171000.0,450000.0,36211.5,450000.0,0.2251842105263158,0.0,0.0,0.0,1.0633776562694173,0.0,0.0,0.0,307.0,338.0,31.0,1887,1580.0,1549.0,38506.5,0.0,inf,,0.0,inf
291221,6156500,Closed,currency 1,-2806,0,-2594.0,-2684.0,0.0,0,14139.9,0.0,0.0,0.0,Consumer credit,-2684,,171000.0,450000.0,36211.5,450000.0,0.08268947368421052,0.0,0.0,0.0,0.390480924568162,0.0,0.0,0.0,212.0,122.0,-90.0,122,-90.0,0.0,14139.9,0.0,inf,,0.0,inf
299347,6073719,Closed,currency 1,-1310,0,-213.0,-794.0,0.0,0,900000.0,0.0,0.0,0.0,Consumer credit,-497,52857.0,144000.0,1113840.0,57001.5,900000.0,6.25,0.0,0.0,0.0,15.789058182679403,0.0,0.0,0.0,1097.0,516.0,-581.0,813,-284.0,297.0,900000.0,0.0,inf,,0.0,inf
299347,6024447,Closed,currency 1,-1311,0,-213.0,-794.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-764,52857.0,144000.0,1113840.0,57001.5,900000.0,6.25,0.0,0.0,0.0,15.789058182679403,0.0,0.0,0.0,1098.0,517.0,-581.0,547,-551.0,30.0,900000.0,0.0,inf,,0.0,inf
299347,6073718,Closed,currency 1,-1870,0,-1677.0,-1697.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-1393,52857.0,144000.0,1113840.0,57001.5,900000.0,0.625,0.0,0.0,0.0,1.5789058182679403,0.0,0.0,0.0,193.0,173.0,-20.0,477,284.0,304.0,90000.0,0.0,inf,,0.0,inf
299347,6024445,Closed,currency 1,-2022,0,-1810.0,-1928.0,,0,23753.16,0.0,,0.0,Consumer credit,-799,10260.0,144000.0,1113840.0,57001.5,900000.0,0.1649525,0.0,,0.0,0.41671113918054786,0.0,,0.0,212.0,94.0,-118.0,1223,1011.0,1129.0,23753.16,0.0,,,,
299347,6024446,Closed,currency 1,-2396,0,-2011.0,-2030.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-1380,52857.0,144000.0,1113840.0,57001.5,900000.0,0.78125,0.0,0.0,0.0,1.9736322728349254,0.0,0.0,0.0,385.0,366.0,-19.0,1016,631.0,650.0,112500.0,0.0,inf,,0.0,inf
300908,5434507,Active,currency 1,-609,0,608.0,,,0,540000.0,329076.0,0.0,0.0,Consumer credit,-31,,67500.0,101880.0,10075.5,90000.0,8.0,4.8752,0.0,0.0,53.59535506922733,32.661009379187135,0.0,0.0,1217.0,,,578,-639.0,,210924.0,0.6094,inf,inf,329076.0,1.6409583196586808
300908,5434510,Closed,currency 1,-849,0,-744.0,-744.0,0.0,0,16672.5,,,0.0,Consumer credit,-738,,67500.0,101880.0,10075.5,90000.0,0.247,,,0.0,1.654756587762394,,,0.0,105.0,105.0,0.0,111,6.0,6.0,,,,,,
300908,5434506,Active,currency 1,-1015,0,812.0,,,0,225000.0,135166.5,0.0,0.0,Consumer credit,-59,,67500.0,101880.0,10075.5,90000.0,3.3333333333333335,2.002466666666667,0.0,0.0,22.331397945511387,13.415364001786513,0.0,0.0,1827.0,,,956,-871.0,,89833.5,0.60074,inf,inf,135166.5,1.6646136431734195
300908,5434508,Closed,currency 1,-2478,0,-2225.0,-2225.0,,0,118755.0,0.0,,0.0,Consumer credit,-1075,,67500.0,101880.0,10075.5,90000.0,1.7593333333333334,0.0,,0.0,11.786511835640912,0.0,,0.0,253.0,253.0,0.0,1403,1150.0,1150.0,118755.0,0.0,,,,
300908,5434505,Closed,currency 1,-2479,0,-2225.0,-2212.0,,0,118755.0,0.0,0.0,0.0,Consumer credit,-785,,67500.0,101880.0,10075.5,90000.0,1.7593333333333334,0.0,0.0,0.0,11.786511835640912,0.0,0.0,0.0,254.0,267.0,13.0,1694,1440.0,1427.0,118755.0,0.0,inf,,0.0,inf
300908,5434509,Closed,currency 1,-2672,0,-2397.0,-2458.0,0.0,0,36319.5,0.0,0.0,0.0,Consumer credit,-2457,,67500.0,101880.0,10075.5,90000.0,0.5380666666666667,0.0,0.0,0.0,3.6047342563644484,0.0,0.0,0.0,275.0,214.0,-61.0,215,-60.0,1.0,36319.5,0.0,inf,,0.0,inf
302136,5529627,Closed,currency 1,-590,0,-407.0,-467.0,0.0,0,174510.0,0.0,0.0,0.0,Consumer credit,-467,,135000.0,720000.0,36000.0,720000.0,1.2926666666666666,0.0,0.0,0.0,4.8475,0.0,0.0,0.0,183.0,123.0,-60.0,123,-60.0,0.0,174510.0,0.0,inf,,0.0,inf
302136,5529626,Active,currency 1,-989,0,107.0,,0.0,0,135000.0,133414.335,1585.665,0.0,Credit card,-4,,135000.0,720000.0,36000.0,720000.0,1.0,0.9882543333333332,0.011745666666666666,0.0,3.75,3.70595375,0.04404625,0.0,1096.0,,,985,-111.0,,1585.6650000000081,0.9882543333333332,1.000000000000005,84.13778130941907,135000.0,1.0
305464,6699808,Active,currency 1,-468,0,1358.0,,,0,551470.5,,,0.0,Consumer credit,-11,,90000.0,180000.0,9000.0,180000.0,6.12745,,,0.0,61.2745,,,0.0,1826.0,,,457,-1369.0,,,,,,,
305464,6699807,Closed,currency 1,-2813,0,-2480.0,-2480.0,,0,15817.5,,,0.0,Credit card,-2480,,90000.0,180000.0,9000.0,180000.0,0.17575,,,0.0,1.7575,,,0.0,333.0,333.0,0.0,333,0.0,0.0,,,,,,
311712,6236135,Closed,currency 1,-540,0,-113.0,-113.0,0.0,0,149336.28,0.0,0.0,0.0,Consumer credit,-113,,112500.0,284400.0,16011.0,225000.0,1.3274336,0.0,0.0,0.0,9.327105115233277,0.0,0.0,0.0,427.0,427.0,0.0,427,0.0,0.0,149336.28,0.0,inf,,0.0,inf
311712,6236136,Active,currency 1,-540,0,556.0,,0.0,0,90000.0,80647.875,9352.125,0.0,Credit card,-27,,112500.0,284400.0,16011.0,225000.0,0.8,0.71687,0.08313,0.0,5.621135469364812,5.037029229904441,0.584106239460371,0.0,1096.0,,,513,-583.0,,9352.125,0.8960875,1.0,8.623481294358234,90000.0,1.0
311712,6236134,Closed,currency 1,-743,0,-540.0,-540.0,0.0,0,75672.63,0.0,0.0,0.0,Consumer credit,-540,,112500.0,284400.0,16011.0,225000.0,0.6726456000000001,0.0,0.0,0.0,4.72629005059022,0.0,0.0,0.0,203.0,203.0,0.0,203,0.0,0.0,75672.63,0.0,inf,,0.0,inf
311712,6236131,Closed,currency 1,-2240,0,-1692.0,-1976.0,,0,73440.0,0.0,,0.0,Consumer credit,-1974,,112500.0,284400.0,16011.0,225000.0,0.6528,0.0,,0.0,4.586846543001687,0.0,,0.0,548.0,264.0,-284.0,266,-282.0,2.0,73440.0,0.0,,,,
311712,6236130,Active,currency 1,-2651,0,-467.0,,3150.0,0,45000.0,-46.485,45046.485,0.0,Credit card,-611,,112500.0,284400.0,16011.0,225000.0,0.4,-0.0004132,0.4004132,0.0,2.810567734682406,-0.002903316469926925,2.813471051152333,0.0,2184.0,,,2040,-144.0,,45046.485,-0.001033,1.0,-0.0010319340121654331,45000.0,1.0
311712,6236133,Closed,currency 1,-2653,0,-2287.0,-2287.0,0.0,0,95999.985,,,0.0,Consumer credit,-545,,112500.0,284400.0,16011.0,225000.0,0.8533332,,,0.0,5.995876897133221,,,0.0,366.0,366.0,0.0,2108,1742.0,1742.0,,,,,,
311712,6236132,Closed,currency 1,-2688,0,-2322.0,-2651.0,0.0,0,48140.64,,,0.0,Consumer credit,-545,,112500.0,284400.0,16011.0,225000.0,0.4279168,,,0.0,3.0067228780213604,,,0.0,366.0,37.0,-329.0,2143,1777.0,2106.0,,,,,,
311712,6236129,Closed,currency 1,-2745,0,-2533.0,-2654.0,0.0,0,13905.0,0.0,0.0,0.0,Consumer credit,-2654,,112500.0,284400.0,16011.0,225000.0,0.1236,0.0,0.0,0.0,0.8684654300168634,0.0,0.0,0.0,212.0,91.0,-121.0,91,-121.0,0.0,13905.0,0.0,inf,,0.0,inf
312255,6705478,Closed,currency 1,-1481,0,-1177.0,-1177.0,,0,90796.5,0.0,,0.0,Consumer credit,-1174,,157500.0,787500.0,33363.0,787500.0,0.5764857142857143,0.0,,0.0,2.7214728891286755,0.0,,0.0,304.0,304.0,0.0,307,3.0,3.0,90796.5,0.0,,,,
318787,5247628,Active,currency 1,-149,0,35.0,,0.0,0,135000.0,44703.0,0.0,0.0,Consumer credit,-22,,157500.0,315000.0,15750.0,315000.0,0.8571428571428571,0.28382857142857143,0.0,0.0,8.571428571428571,2.838285714285714,0.0,0.0,184.0,,,127,-57.0,,90297.0,0.33113333333333334,inf,inf,44703.0,3.0199315482182403
318787,5247629,Active,currency 1,-298,0,1167.0,,0.0,0,990000.0,841783.5,0.0,0.0,Consumer credit,-17,,157500.0,315000.0,15750.0,315000.0,6.285714285714286,5.344657142857143,0.0,0.0,62.857142857142854,53.44657142857143,0.0,0.0,1465.0,,,281,-1184.0,,148216.5,0.8502863636363637,inf,inf,841783.5,1.1760743706665668
318787,5247627,Active,currency 1,-470,0,30969.0,,,0,135000.0,132300.0,,0.0,Credit card,-13,,157500.0,315000.0,15750.0,315000.0,0.8571428571428571,0.84,,0.0,8.571428571428571,8.4,,0.0,31439.0,,,457,-30982.0,,2700.0,0.98,,,,
318787,5247626,Closed,currency 1,-569,0,167.0,-289.0,,0,189000.0,0.0,,0.0,Consumer credit,-276,,157500.0,315000.0,15750.0,315000.0,1.2,0.0,,0.0,12.0,0.0,,0.0,736.0,280.0,-456.0,293,-443.0,13.0,189000.0,0.0,,,,
318787,5247630,Closed,currency 1,-595,0,-298.0,-298.0,0.0,0,99670.14,0.0,0.0,0.0,Consumer credit,-297,,157500.0,315000.0,15750.0,315000.0,0.6328262857142857,0.0,0.0,0.0,6.328262857142857,0.0,0.0,0.0,297.0,297.0,0.0,298,1.0,1.0,99670.14,0.0,inf,,0.0,inf
318787,5247624,Active,currency 1,-630,0,1196.0,,,0,522000.0,398173.5,0.0,0.0,Consumer credit,-16,,157500.0,315000.0,15750.0,315000.0,3.3142857142857145,2.5280857142857145,0.0,0.0,33.142857142857146,25.280857142857144,0.0,0.0,1826.0,,,614,-1212.0,,123826.5,0.7627844827586207,inf,inf,398173.5,1.3109862911519727
318787,5247622,Closed,currency 1,-1381,0,-285.0,-558.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-498,,157500.0,315000.0,15750.0,315000.0,1.7142857142857142,0.0,0.0,0.0,17.142857142857142,0.0,0.0,0.0,1096.0,823.0,-273.0,883,-213.0,60.0,270000.0,0.0,inf,,0.0,inf
318787,5247620,Closed,currency 1,-1561,0,-100.0,-629.0,,0,616500.0,0.0,0.0,0.0,Consumer credit,-628,,157500.0,315000.0,15750.0,315000.0,3.914285714285714,0.0,0.0,0.0,39.142857142857146,0.0,0.0,0.0,1461.0,932.0,-529.0,933,-528.0,1.0,616500.0,0.0,inf,,0.0,inf
318787,5247621,Closed,currency 1,-1637,0,-1157.0,-1157.0,,0,79200.0,0.0,0.0,0.0,Credit card,-697,,157500.0,315000.0,15750.0,315000.0,0.5028571428571429,0.0,0.0,0.0,5.0285714285714285,0.0,0.0,0.0,480.0,480.0,0.0,940,460.0,460.0,79200.0,0.0,inf,,0.0,inf
318787,5247623,Active,currency 1,-1650,0,532.0,,,0,391500.0,373513.5,0.0,0.0,Credit card,-3,,157500.0,315000.0,15750.0,315000.0,2.4857142857142858,2.371514285714286,0.0,0.0,24.857142857142858,23.715142857142858,0.0,0.0,2182.0,,,1647,-535.0,,17986.5,0.9540574712643678,inf,inf,373513.5,1.048154885967977
318787,5247625,Closed,currency 1,-1674,0,-1559.0,-1569.0,,0,39627.0,0.0,,0.0,Consumer credit,-1557,,157500.0,315000.0,15750.0,315000.0,0.2516,0.0,,0.0,2.516,0.0,,0.0,115.0,105.0,-10.0,117,2.0,12.0,39627.0,0.0,,,,
318787,5247619,Closed,currency 1,-1675,0,-1559.0,-1538.0,,0,39627.0,0.0,0.0,0.0,Consumer credit,-942,,157500.0,315000.0,15750.0,315000.0,0.2516,0.0,0.0,0.0,2.516,0.0,0.0,0.0,116.0,137.0,21.0,733,617.0,596.0,39627.0,0.0,inf,,0.0,inf
320763,5334060,Active,currency 1,-31,0,120.0,,0.0,0,90000.0,90000.0,0.0,0.0,Consumer credit,-22,,144000.0,450000.0,30204.0,450000.0,0.625,0.625,0.0,0.0,2.9797377830750893,2.9797377830750893,0.0,0.0,151.0,,,9,-142.0,,0.0,1.0,,inf,90000.0,1.0
320763,5334059,Closed,currency 1,-193,0,-103.0,-103.0,,0,0.0,0.0,0.0,0.0,Credit card,-99,,144000.0,450000.0,30204.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,94,4.0,4.0,0.0,,,,0.0,
320854,5429535,Active,currency 1,-61,0,30.0,,,0,13500.0,,,0.0,Consumer credit,-30,,202500.0,1467612.0,58333.5,1350000.0,0.06666666666666667,,,0.0,0.23142791020597084,,,0.0,91.0,,,31,-60.0,,,,,,,
320854,5429534,Closed,currency 1,-257,0,-165.0,-167.0,,0,18000.0,,,0.0,Consumer credit,-153,,202500.0,1467612.0,58333.5,1350000.0,0.08888888888888889,,,0.0,0.30857054694129443,,,0.0,92.0,90.0,-2.0,104,12.0,14.0,,,,,,
320854,5429533,Closed,currency 1,-904,0,-573.0,-572.0,,0,94500.0,0.0,,0.0,Credit card,-567,,202500.0,1467612.0,58333.5,1350000.0,0.4666666666666667,0.0,,0.0,1.6199953714417958,0.0,,0.0,331.0,332.0,1.0,337,6.0,5.0,94500.0,0.0,,,,
320854,5429536,Closed,currency 1,-985,0,-620.0,-620.0,0.0,0,86220.18,0.0,0.0,0.0,Consumer credit,-616,,202500.0,1467612.0,58333.5,1350000.0,0.42577866666666664,0.0,0.0,0.0,1.4780560055542697,0.0,0.0,0.0,365.0,365.0,0.0,369,4.0,4.0,86220.18,0.0,inf,,0.0,inf
320854,5429532,Closed,currency 1,-1364,0,-998.0,-999.0,,0,71955.0,0.0,0.0,0.0,Consumer credit,-999,,202500.0,1467612.0,58333.5,1350000.0,0.35533333333333333,0.0,0.0,0.0,1.2335107613978247,0.0,0.0,0.0,366.0,365.0,-1.0,365,-1.0,0.0,71955.0,0.0,inf,,0.0,inf
322034,5976186,Active,currency 1,-195,0,30969.0,,,0,450000.0,438925.5,,0.0,Credit card,-13,45000.0,202500.0,272520.0,19957.5,225000.0,2.2222222222222223,2.1675333333333335,,0.0,22.547914317925592,21.993010146561442,,0.0,31164.0,,,182,-30982.0,,11074.5,0.97539,,,,
322034,5148432,Active,currency 1,-261,0,1492.0,,,0,328500.0,327276.0,,0.0,Credit card,-3,45000.0,202500.0,272520.0,19957.5,225000.0,1.6222222222222222,1.6161777777777777,,0.0,16.45997745208568,16.398647125140926,,0.0,1753.0,,,258,-1495.0,,1224.0,0.9962739726027398,,,,
322034,5148433,Closed,currency 1,-566,0,-201.0,-201.0,0.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-199,45000.0,202500.0,272520.0,19957.5,225000.0,1.3333333333333333,0.0,0.0,0.0,13.528748590755356,0.0,0.0,0.0,365.0,365.0,0.0,367,2.0,2.0,270000.0,0.0,inf,,0.0,inf
322034,5148434,Closed,currency 1,-806,0,-625.0,-624.0,0.0,0,128013.57,0.0,0.0,0.0,Consumer credit,-619,0.0,202500.0,272520.0,19957.5,225000.0,0.6321657777777778,0.0,0.0,0.0,6.414308906426156,0.0,0.0,0.0,181.0,182.0,1.0,187,6.0,5.0,128013.57,0.0,inf,,0.0,inf
322034,5148435,Closed,currency 1,-993,0,-810.0,-870.0,0.0,0,85045.5,0.0,0.0,0.0,Consumer credit,-870,,202500.0,272520.0,19957.5,225000.0,0.4199777777777778,0.0,0.0,0.0,4.2613303269447576,0.0,0.0,0.0,183.0,123.0,-60.0,123,-60.0,0.0,85045.5,0.0,inf,,0.0,inf
328432,6725427,Active,currency 1,-395,0,,,,0,270000.0,280615.5,,0.0,Credit card,-8,,90000.0,157500.0,7875.0,157500.0,3.0,3.11795,,0.0,34.285714285714285,35.633714285714284,,0.0,,,,387,,,-10615.5,1.0393166666666667,,,,
328432,6725425,Active,currency 1,-441,0,1385.0,,,0,576000.0,422361.0,0.0,0.0,Consumer credit,-19,,90000.0,157500.0,7875.0,157500.0,6.4,4.6929,0.0,0.0,73.14285714285714,53.63314285714286,0.0,0.0,1826.0,,,422,-1404.0,,153639.0,0.733265625,inf,inf,422361.0,1.363762279187709
328432,6725424,Active,currency 1,-445,0,934.0,,,0,225000.0,215370.0,0.0,0.0,Credit card,-19,,90000.0,157500.0,7875.0,157500.0,2.5,2.393,0.0,0.0,28.571428571428573,27.34857142857143,0.0,0.0,1379.0,,,426,-953.0,,9630.0,0.9572,inf,inf,215370.0,1.0447137484329294
328432,6725422,Closed,currency 1,-515,0,-148.0,-386.0,,0,146160.0,0.0,0.0,0.0,Consumer credit,-385,,90000.0,157500.0,7875.0,157500.0,1.624,0.0,0.0,0.0,18.56,0.0,0.0,0.0,367.0,129.0,-238.0,130,-237.0,1.0,146160.0,0.0,inf,,0.0,inf
